transaction_id,store_id,transaction_timestamp,cashier_id,customer_id,payment_method,total_amount,discount_amount,tax_amount
POS000322,5,2024-10-01 13:30:47,C0463,CUST02129,Debit,692.78,55.1,79.28
POS000323,10,09/08/2024 22:42,C0481,,Debit,869.63,74.49,94.06
POS000324,17,2024-12-16 14:17:12,C0229,,CASH,331.15,91.73,20.5
POS000325,20,2024-05-06,C0236,CUST00641,CREDIT,703.75,190.31,44.73
POS000326,10,2024/11/26 14:22,C0422,CUST02870,CASH,402.36,96.12,24.11
POS000327,8,04-01-2024 07:46 PM,C0338,,CREDIT,1171.35,212.65,110.91
POS000328,13,23/12/2024 01:15,C0322,CUST01094,Debit,451.65,13.61,45.78
POS000329,30,2024-09-09 13:48:35,C0040,CUST08265,Cash,535.92,41.59,51.67
POS000330,14,2024-08-18,,,Gift Card,330.16,91.83,25.04
POS000331,13,24/06/2024 23:25,C0006,,credit,329.05,75.31,24.24
POS000332,11,12-09-2024 11:29 PM,,CUST03970,Gift Card,722.3,60.01,43.07
POS000333,5,29/08/2024 08:53,C0311,,DEBIT,734.99,229.13,35.91
POS000334,4,2024-09-30 23:25:10,C0006,CUST02515,Gift Card,324.53,21.58,15.69
POS000335,12,2024-04-01,C0357,,Mobile Pay,759.15,23.78,61.62
POS000336,21,2024-12-05 22:42:57,C0158,CUST09801,Credit,1149.23,183.46,66.75
POS000337,2,2024/07/12 06:59,C0103,,CASH,1096.61,274.37,116.3
POS000338,1,2024-01-08 10:52:12,C0452,,credit,1051.2,126.92,92.84
POS000339,24,2024-03-26 01:26:32,C0166,CUST03106,Debit,341.9,3.79,27.05
POS000340,30,04/10/2024 12:27,C0183,,Credit,548.41,66.42,47.56
POS000341,13,30/11/2024 10:00,C0034,CUST04563,Cash,381.07,5.73,30.07
POS000342,2,2024-02-04,C0053,CUST09326,credit,868.56,190.19,46.07
POS000343,9,02-18-2024 07:20 PM,C0498,CUST02178,Cash,99.08,8.99,5.95
POS000344,6,11-21-2024 10:20 PM,,,Gift Card,460.57,103.73,50.75
POS000345,13,2024-09-18,C0007,,CREDIT,761.72,68.12,68.41
POS000346,10,01/05/2024 23:27,C0031,,Gift Card,846.55,138.79,54.21
POS000347,10,2024-04-13 04:24:13,C0372,CUST07271,Cash,415.65,35.67,25.33
POS000348,5,2024-05-22 10:41:50,C0213,CUST04727,Credit,1538.48,265.56,88.47
POS000349,8,2024-06-18,,CUST04069,Debit,670.27,27.98,59.79
POS000350,20,07-14-2024 04:20 PM,C0034,CUST01147,Debit,448.06,0.28,44.27
POS000351,2,2024-11-20 04:13:08,C0282,CUST03349,Debit,295.83,76.52,28.54
POS000352,17,2024/02/10 13:46,C0102,,credit,404.5,72.09,34.25
POS000353,20,05-07-2024 09:18 AM,C0104,,Gift Card,733.33,50.69,62.35
POS000354,3,07-03-2024 12:24 PM,C0259,CUST07102,credit,349.24,27.21,19.31
POS000355,27,09-03-2024 12:48 AM,C0389,CUST04919,Mobile Pay,654.98,124.69,31.5
POS000356,5,10-10-2024 11:11 PM,C0233,,Mobile Pay,928.63,1.21,75.0
POS000357,20,09-03-2024 02:21 AM,C0470,,Credit,701.05,15.04,75.53
POS000358,28,09-13-2024 11:46 PM,C0213,CUST06114,CASH,962.04,284.95,100.18
POS000359,16,06-06-2024 08:37 PM,C0472,,credit,421.95,97.57,31.94
POS000360,7,2024/08/11 08:49,C0251,CUST06033,Credit,642.45,30.55,71.36
POS000361,21,16/07/2024 13:47,C0472,CUST00463,credit,718.32,44.92,59.43
POS000362,9,2024/11/05 14:43,C0297,CUST02645,Credit,882.5,253.3,92.74
POS000363,4,02-17-2024 08:45 PM,C0301,CUST01317,Mobile Pay,884.14,8.11,44.42
POS000364,30,04-06-2024 01:10 PM,C0155,CUST08736,CASH,758.94,54.44,67.82
POS000365,19,2024-06-06 23:26:48,C0294,CUST05643,credit,1000.3,5.08,103.25
POS000366,9,2024/04/17 23:25,,,Gift Card,629.76,184.25,35.31
POS000367,1,02-19-2024 02:49 AM,C0336,,CASH,613.89,35.74,51.39
POS000368,6,31/03/2024 11:11,C0094,CUST01807,Gift Card,555.28,120.91,41.74
POS000369,19,18/04/2024 05:12,C0099,,CASH,800.74,57.88,39.1
POS000370,15,16/11/2024 19:06,,,CREDIT,964.06,44.45,73.32
POS000371,9,02/02/2024 10:01,C0345,CUST00156,Credit,864.08,31.29,95.37
POS000372,9,2024-01-04 21:37:50,,CUST00119,CASH,1691.77,3.84,119.04
POS000373,20,09-23-2024 08:59 AM,C0310,CUST06075,Cash,533.1,147.08,32.59
POS000374,11,05-02-2024 11:42 AM,C0500,,Cash,830.32,144.12,43.32
POS000375,26,02-21-2024 12:29 AM,C0455,CUST00421,CREDIT,744.07,56.84,41.27
POS000376,28,28/09/2024 08:44,C0317,CUST07786,Mobile Pay,237.01,19.98,20.07
POS000377,14,2024/12/04 06:00,,,Credit,739.62,46.61,80.77
POS000378,26,2024-06-15,C0379,CUST01334,Cash,673.35,3.81,39.16
POS000379,14,2024-08-31 21:54:44,C0151,CUST02346,Mobile Pay,1222.16,27.31,59.83
POS000380,29,19/10/2024 22:32,C0045,,Mobile Pay,458.55,50.87,26.13
POS000381,28,2024-08-27 05:57:28,C0277,,Debit,655.17,60.0,43.29
POS000382,6,12-03-2024 10:05 PM,C0015,,Cash,340.82,68.3,27.93
POS000383,29,2024/07/15 08:14,C0488,CUST02017,credit,1264.5,273.76,116.36
POS000384,30,2024-09-30 20:46:31,C0171,CUST09437,CREDIT,363.62,85.0,22.88
POS000385,21,06-24-2024 12:58 PM,C0402,CUST07160,Debit,1131.55,168.51,69.56
POS000386,8,2024-05-12 03:18:05,,CUST03083,CREDIT,542.78,11.36,53.5
POS000387,19,07-07-2024 04:54 AM,C0001,,Mobile Pay,462.42,12.95,32.22
POS000388,7,2024/07/17 13:20,C0479,CUST08516,Debit,584.27,32.47,39.54
POS000389,4,07-21-2024 12:34 AM,C0418,CUST03587,Gift Card,453.05,62.39,24.54
POS000390,22,21/08/2024 04:38,C0435,CUST00563,Cash,599.76,131.8,57.97
POS000391,10,2024-09-14,C0425,,DEBIT,862.1,47.2,88.32
POS000392,23,11/07/2024 01:51,C0108,CUST03688,Credit,1130.87,84.57,61.57
POS000393,30,2024/04/01 15:46,C0338,CUST02609,Credit,418.43,89.28,31.49
POS000394,18,07-19-2024 10:27 AM,C0388,,CREDIT,853.75,80.79,47.61
POS000395,17,24/05/2024 09:44,C0281,,credit,541.18,133.79,53.85
POS000396,11,2024/10/24 01:54,C0084,CUST07240,Gift Card,717.83,100.09,66.48
POS000397,10,15/03/2024 06:13,C0005,,CREDIT,1110.94,275.98,110.94
POS000398,22,16/03/2024 12:27,C0050,,Gift Card,273.41,57.89,25.53
POS000399,6,2024/01/27 03:32,C0497,,CASH,522.88,132.29,32.31
POS000400,8,01-18-2024 03:15 AM,C0306,CUST06151,CREDIT,931.57,20.23,102.69
POS000401,25,08-25-2024 08:24 PM,C0062,,CREDIT,557.53,4.31,37.65
POS000402,16,24/11/2024 21:58,,CUST09382,Gift Card,412.77,58.73,20.02
POS000403,9,2024-12-21,C0248,CUST07106,DEBIT,972.63,242.51,75.95
POS000404,19,2024-03-05,C0417,CUST06452,Mobile Pay,514.72,4.59,43.3
POS000405,27,2024-10-01,C0276,CUST02034,Debit,378.65,31.24,27.91
POS000406,22,01/03/2024 05:55,,CUST05150,CREDIT,461.97,134.01,41.8
POS000407,2,06/03/2024 18:13,,,Credit,984.83,289.28,71.42
POS000408,3,2024-03-04,C0484,CUST04069,DEBIT,518.94,102.55,51.17
POS000409,2,09-22-2024 09:42 AM,C0252,CUST08564,Cash,1099.13,93.18,107.67
POS000410,20,2024-10-02 16:13:44,C0023,,Debit,385.95,38.83,20.55
POS000411,5,2024-06-02,C0184,,CASH,719.07,110.33,75.53
POS000412,3,08/10/2024 08:16,C0043,CUST06969,credit,504.72,149.73,26.75
POS000413,18,2024/04/14 02:40,C0357,CUST06098,Mobile Pay,766.55,24.8,39.56
POS000414,20,2024/03/24 13:52,C0223,,Debit,895.44,41.24,70.02
POS000415,3,2024-05-18,C0169,CUST05945,Cash,899.19,267.69,77.93
POS000416,25,19/05/2024 04:55,C0051,,Debit,533.08,71.73,56.46
POS000417,13,2024/02/23 03:11,C0414,CUST08667,Cash,565.14,127.16,35.35
POS000418,23,2024-10-19,,,Cash,547.21,123.61,54.91
POS000419,25,2024-07-18,C0452,CUST07813,credit,711.41,140.09,73.04
POS000420,9,05/01/2024 21:32,C0074,,DEBIT,917.66,177.94,75.51
POS000421,2,23/11/2024 11:45,C0215,CUST03000,Gift Card,796.3,90.35,87.65
POS000422,12,08-27-2024 04:18 PM,C0368,CUST03749,DEBIT,1103.17,63.16,112.3
POS000423,21,2024/02/14 09:26,C0325,,Debit,825.39,10.93,84.19
POS000424,3,2024/03/25 18:03,C0253,CUST00176,CASH,951.57,219.79,91.83
POS000425,22,09-17-2024 11:08 PM,C0347,CUST02043,CASH,1538.81,16.37,88.44
POS000426,1,2024-11-11 06:58:53,C0360,CUST05654,Debit,613.57,180.13,48.4
POS000427,24,2024-12-04 16:43:38,C0494,,Mobile Pay,612.11,105.16,56.1
POS000428,29,25/04/2024 05:04,C0488,,Gift Card,330.65,18.8,23.65
POS000429,13,28/03/2024 11:07,C0436,CUST01932,DEBIT,488.57,136.75,43.22
POS000430,10,2024-09-04 09:16:13,C0292,,DEBIT,1042.18,252.42,50.31
POS000431,30,2024-11-25 16:52:57,C0457,CUST08000,Credit,196.46,45.35,17.03
POS000432,12,2024/01/04 19:29,C0003,,credit,416.12,52.88,21.96
POS000433,13,06-30-2024 12:06 AM,C0271,CUST02519,CASH,377.01,62.03,23.44
POS000434,4,2024/09/06 00:09,C0203,,Cash,589.7,24.93,47.23
POS000435,14,2024-04-03 17:51:17,C0337,CUST02652,credit,748.36,34.44,80.78
POS000436,12,10/08/2024 00:22,C0146,,CASH,1170.18,38.49,98.18
POS000437,14,18/06/2024 01:10,C0492,CUST04355,CREDIT,734.34,122.32,49.32
POS000438,14,07/09/2024 17:31,C0392,CUST06552,Mobile Pay,271.0,51.47,21.51
POS000439,24,2024-07-18 04:07:06,C0177,CUST03875,Credit,646.02,12.59,47.1
POS000440,22,2024-06-24 13:38:47,C0149,,CREDIT,961.78,56.46,52.51
POS000441,25,2024-08-07,C0144,CUST04318,Debit,513.73,140.87,39.38
POS000442,22,2024-08-07 06:30:45,C0258,CUST03092,credit,358.49,63.22,37.57
POS000443,8,2024/03/02 04:25,C0476,,Credit,263.61,31.29,15.3
POS000444,20,04-12-2024 02:55 AM,C0157,CUST03792,Debit,845.9,73.48,46.65
POS000445,11,08-06-2024 03:03 PM,C0156,,Cash,518.77,130.16,48.76
POS000446,9,2024/06/28 22:26,C0094,,Credit,568.3,105.91,32.91
POS000447,22,2024/06/13 06:18,C0052,CUST04134,Gift Card,910.58,127.27,63.32
POS000448,12,2024-06-20 09:07:06,C0395,CUST05427,Cash,969.17,266.22,102.76
POS000449,24,2024-07-04,C0122,CUST03442,CASH,1065.0,210.95,113.2
POS000450,3,2024-02-24,C0301,CUST03121,Debit,864.62,215.08,64.32
POS000451,23,2024-08-16,C0372,CUST03310,Mobile Pay,979.48,78.68,81.48
POS000452,24,03-19-2024 01:08 AM,C0130,CUST09181,Cash,946.87,22.77,50.25
POS000453,29,2024-07-06 14:40:45,C0035,CUST08582,Mobile Pay,1189.6,8.6,73.02
POS000454,26,12/01/2024 05:38,C0490,CUST03117,CASH,1464.71,19.64,119.11
POS000455,16,2024-12-16 17:55:32,C0385,CUST09216,CASH,243.07,5.04,15.01
POS000456,13,2024-11-06 08:13:11,C0112,CUST00146,Mobile Pay,1004.86,93.34,113.99
POS000457,15,2024/09/14 22:46,C0113,,DEBIT,773.71,52.19,83.36
POS000458,18,2024-03-01,C0021,CUST04551,credit,1222.28,111.99,127.21
POS000459,9,27/01/2024 20:15,C0001,CUST09915,Cash,873.73,64.24,50.69
POS000460,11,2024/02/12 22:56,C0210,CUST04832,Cash,366.99,85.79,31.75
POS000461,2,16/11/2024 00:52,C0144,,Credit,596.52,98.14,37.69
POS000462,18,12-02-2024 06:06 PM,C0132,CUST09902,Mobile Pay,788.29,61.56,63.59
POS000463,7,14/08/2024 07:20,C0414,CUST06480,credit,511.65,151.77,41.1
POS000464,15,2024/04/28 23:46,C0246,,credit,251.72,23.16,15.6
POS000465,15,04-04-2024 05:12 AM,C0093,CUST00345,DEBIT,370.05,18.35,30.08
POS000466,6,31/03/2024 12:43,,,Debit,931.27,207.91,48.29
POS000467,15,2024-11-26,C0385,CUST09885,CREDIT,305.09,11.95,34.6
POS000468,13,2024-07-15 00:07:52,C0330,CUST02166,Debit,431.85,107.01,44.45
POS000469,25,2024-02-12,,CUST01743,Mobile Pay,1636.8,109.25,160.75
POS000470,24,22/06/2024 22:05,C0289,CUST02673,DEBIT,514.8,63.14,34.21
POS000471,11,2024-09-02,C0322,CUST00348,Credit,435.64,42.49,26.96
POS000472,4,10-05-2024 09:06 AM,C0468,,Debit,527.13,146.07,58.31
POS000473,14,2024/07/16 04:22,C0451,CUST01842,Gift Card,300.49,5.15,18.54
POS000474,6,2024/02/26 07:06,,,Cash,532.21,85.74,40.78
POS000475,30,13/02/2024 01:38,C0172,CUST06968,credit,758.66,46.66,54.18
POS000476,29,2024/12/07 21:19,C0054,,Gift Card,332.85,51.61,20.77
POS000477,22,2024-07-07 08:51:58,C0442,CUST02436,credit,1231.05,16.82,138.7
POS000478,11,03-16-2024 12:28 PM,C0058,CUST04563,credit,489.93,73.38,54.48
POS000479,3,06-14-2024 04:11 AM,C0254,CUST06783,Cash,697.37,185.07,76.6
POS000480,5,2024-11-30,C0274,CUST08786,Debit,962.5,291.69,59.14
POS000481,13,2024-02-12,C0356,CUST03594,CREDIT,1280.77,100.13,147.14
POS000482,8,2024-07-04 00:13:54,C0243,CUST01805,Credit,341.0,27.9,27.59
POS000483,30,27/06/2024 11:54,C0074,CUST09036,CASH,531.42,75.31,29.98
POS000484,8,17/04/2024 07:03,C0357,CUST06185,Credit,590.85,123.76,49.92
POS000485,23,2024-08-05 11:03:44,C0038,CUST09731,credit,678.34,105.01,45.98
POS000486,1,16/03/2024 11:09,,CUST06824,credit,926.88,57.42,57.46
POS000487,25,2024-04-03,C0154,CUST05527,Gift Card,528.61,36.66,39.95
POS000488,26,2024-11-26 22:00:18,C0452,CUST09899,credit,180.65,37.58,13.2
POS000489,17,03-23-2024 12:25 AM,C0449,CUST04228,Mobile Pay,704.94,192.04,67.52
POS000490,10,29/12/2024 07:27,C0048,CUST02051,Debit,284.86,33.86,23.72
POS000491,13,12/11/2024 01:14,C0500,CUST01265,Gift Card,756.91,79.9,84.92
POS000492,16,06-09-2024 08:41 PM,C0412,,CASH,704.07,8.54,54.99
POS000493,7,2024/05/18 03:06,C0434,,Debit,380.48,21.19,23.89
POS000494,10,24/03/2024 17:06,C0388,CUST03076,Mobile Pay,920.58,42.89,68.39
POS000495,7,2024-11-22 01:15:17,C0290,,Gift Card,964.55,206.77,57.81
POS000496,2,2024-01-25 10:05:19,C0385,,CASH,418.26,101.44,40.87
POS000497,17,2024/04/09 10:48,C0360,CUST05429,CASH,804.12,152.1,78.17
POS000498,29,14/09/2024 03:32,,CUST07815,Credit,1006.87,105.55,51.24
POS000499,10,2024-03-23 04:43:29,C0048,CUST03795,Debit,479.23,45.7,39.14
POS000500,26,14/12/2024 20:09,C0257,CUST09974,Mobile Pay,874.97,261.11,81.48
POS000501,30,2024/06/23 14:50,C0320,CUST07060,Credit,1152.44,135.19,127.59
POS000502,29,30/12/2024 21:24,C0311,,credit,1049.6,162.76,64.71
POS000503,19,2024-11-17 15:06:51,C0446,,CREDIT,599.66,126.16,52.87
POS000504,16,2024/02/18 14:20,C0144,CUST05790,CREDIT,935.56,277.67,98.81
POS000505,3,2024/04/01 22:49,C0132,CUST07243,credit,528.8,125.65,37.55
POS000506,4,2024/10/18 15:02,C0439,CUST02114,Gift Card,859.49,141.43,52.64
POS000507,12,2024-09-19 19:20:23,C0260,CUST00700,Credit,651.71,11.66,63.37
POS000508,24,2024-05-05 22:52:35,C0054,,credit,189.21,52.94,17.74
POS000509,19,07-23-2024 02:14 AM,C0179,CUST08768,Gift Card,831.51,50.06,63.9
POS000510,4,02-13-2024 05:46 AM,C0103,CUST01057,Cash,1011.13,12.67,114.22
POS000511,11,11-05-2024 03:13 PM,C0233,,credit,387.03,21.95,20.9
POS000512,16,2024-03-15,,CUST06231,Credit,272.89,83.47,13.46
POS000513,30,2024-07-04 13:30:13,C0012,CUST06930,DEBIT,524.27,59.4,35.49
POS000514,9,2024-11-21 05:05:09,C0042,,Gift Card,556.34,11.71,50.89
POS000515,28,2024/08/02 16:13,C0028,,CASH,1127.0,222.41,59.41
POS000516,11,06-01-2024 05:12 AM,C0275,CUST02633,CASH,669.25,2.49,33.74
POS000517,12,2024-12-20 18:24:52,C0458,CUST01275,credit,443.85,74.21,35.1
POS000518,11,2024/12/06 23:47,,CUST02417,Gift Card,981.59,266.81,93.94
POS000519,28,06-11-2024 03:50 AM,C0370,,Gift Card,1007.79,15.64,108.98
POS000520,27,2024-03-05,,,Debit,451.47,10.14,48.53
POS000521,14,2024-12-22,C0179,,Debit,1149.68,182.88,106.07
POS000522,22,2024/10/22 00:23,,CUST08227,CREDIT,650.43,14.31,64.8
POS000523,23,09-12-2024 08:29 PM,C0425,CUST08572,Cash,1003.0,41.97,106.67
POS000524,4,31/03/2024 14:27,C0084,CUST06252,DEBIT,363.53,36.13,39.41
POS000525,28,2024/12/03 22:43,C0481,CUST01626,CREDIT,650.4,23.7,47.91
POS000526,26,2024-02-23,C0054,CUST08925,CREDIT,764.84,4.98,68.64
POS000527,21,2024-08-15 16:37:51,C0437,CUST03652,Gift Card,762.31,12.39,74.31
POS000528,18,07-14-2024 03:12 AM,C0180,CUST07602,CASH,558.98,123.73,57.73
POS000529,30,11-26-2024 10:50 PM,,,Debit,286.54,68.99,16.72
POS000530,17,2024/05/25 08:56,C0463,CUST06795,Debit,283.12,22.75,32.0
POS021919,1,31/07/2024 01:00,C0431,CUST09830,Cash,1326.3,120.58,93.88
POS000532,11,2024-03-28,C0099,CUST06445,Credit,583.13,106.61,32.33
POS000533,26,10-22-2024 01:08 PM,C0089,CUST05213,Mobile Pay,1070.37,183.03,97.05
POS000534,6,11/08/2024 07:06,C0324,CUST06423,DEBIT,563.72,11.62,64.02
POS000535,27,2024-10-10 05:20:13,,CUST09721,credit,479.1,104.27,37.04
POS000536,1,2024-11-12 22:34:58,C0013,CUST02139,Gift Card,352.31,84.78,33.68
POS000537,21,19/11/2024 11:11,C0275,CUST06195,DEBIT,786.37,98.67,40.7
POS000538,22,27/01/2024 08:05,C0327,CUST01695,CREDIT,490.34,98.38,45.29
POS000539,15,2024/11/01 03:06,C0093,,Gift Card,940.27,249.02,58.77
POS000540,28,07-04-2024 06:25 AM,C0212,,CREDIT,996.13,286.37,106.04
POS000541,7,2024/12/17 13:24,C0231,CUST02946,DEBIT,855.18,217.92,45.47
POS000542,1,2024-04-01,C0061,CUST05682,Gift Card,770.73,92.51,47.04
POS000543,20,2024-11-03,C0475,,Credit,497.8,111.26,47.23
POS000544,18,12/01/2024 16:32,C0187,,Debit,473.2,74.49,40.32
POS000545,1,16/06/2024 04:14,C0247,,CREDIT,260.85,8.89,17.2
POS000546,12,12-28-2024 05:41 PM,C0254,CUST06553,Debit,593.67,116.25,53.03
POS000547,9,2024/03/29 06:43,C0053,CUST09627,DEBIT,629.69,174.57,42.4
POS000548,6,04-15-2024 11:31 PM,C0383,,Cash,558.03,157.58,28.43
POS000549,20,25/02/2024 19:24,C0192,CUST01053,Gift Card,837.27,25.8,42.09
POS000550,6,01-18-2024 04:16 PM,C0424,CUST08692,Cash,1031.13,187.88,104.79
POS000551,13,2024/01/16 03:11,C0096,,CREDIT,186.6,34.13,20.64
POS000552,7,2024/12/02 11:23,C0164,CUST05389,Debit,1139.46,189.11,91.45
POS000553,15,2024-10-17,,,Debit,532.28,156.33,41.0
POS000554,17,2024-04-21,C0414,CUST01226,CASH,665.53,15.82,75.34
POS000555,22,10/08/2024 10:52,C0411,CUST00767,DEBIT,462.26,19.38,25.94
POS000556,14,2024-03-02,C0197,,Credit,940.51,86.99,92.83
POS000557,10,2024-01-10,C0467,CUST02148,CASH,599.83,153.79,66.7
POS000558,2,2024-09-30 16:02:21,,,CASH,449.95,72.19,32.74
POS000559,24,2024/06/03 08:20,C0285,CUST08091,Credit,1393.59,161.78,67.21
POS000560,13,2024-06-01 22:29:31,C0481,CUST00480,Debit,666.52,189.1,33.45
POS000561,2,01-06-2024 04:06 AM,C0046,,Cash,186.87,47.89,18.87
POS000562,27,2024-10-02 00:59:44,C0402,,Credit,750.98,28.85,56.49
POS000563,10,2024-02-08,C0195,,credit,814.33,69.75,62.3
POS000564,30,11/03/2024 18:29,C0076,CUST06772,Gift Card,235.15,24.6,23.67
POS000565,22,2024-03-03,C0251,CUST05275,Gift Card,850.58,60.92,67.87
POS000566,8,2024-02-17 08:49:18,C0428,CUST03374,CREDIT,877.71,128.25,87.7
POS000567,3,10/09/2024 01:13,C0198,,CREDIT,325.59,10.16,23.44
POS000568,11,2024-04-16,C0390,CUST07439,credit,1393.22,87.71,149.91
POS000569,28,15/09/2024 03:58,C0198,CUST08413,Debit,778.1,50.69,74.12
POS000570,25,07-23-2024 06:04 AM,C0158,CUST09458,CREDIT,710.03,180.44,72.04
POS000571,5,24/08/2024 03:47,,CUST04371,Credit,634.66,2.81,55.51
POS000572,16,2024/12/04 16:28,C0282,,CASH,797.69,240.8,69.64
POS000573,7,2024-03-18,C0226,,CREDIT,433.4,73.61,44.7
POS000574,2,11-28-2024 12:46 PM,C0097,CUST09733,DEBIT,458.15,50.67,49.9
POS000575,17,2024-11-07 15:33:27,C0331,,CREDIT,616.17,29.17,31.82
POS000576,8,2024-02-28,C0034,CUST04514,Debit,1233.19,273.04,128.6
POS000577,29,11-13-2024 10:45 PM,C0113,CUST04396,Gift Card,319.09,46.21,33.92
POS000578,7,2024/03/28 06:22,C0148,CUST01545,credit,654.33,126.24,62.93
POS000579,17,2024/12/24 19:30,C0353,,Cash,804.03,167.74,63.77
POS000580,22,02-05-2024 05:11 AM,C0007,CUST07012,Cash,695.16,92.13,56.44
POS000581,1,31/03/2024 08:56,C0437,,Cash,650.22,77.4,58.0
POS000582,16,25/10/2024 00:31,C0024,CUST09295,DEBIT,691.58,112.78,71.08
POS000583,27,26/04/2024 16:32,C0052,,Cash,781.66,54.0,84.43
POS000584,15,2024/09/08 23:22,C0130,,Credit,392.91,12.23,20.02
POS000585,27,2024-06-29,C0439,CUST09761,Gift Card,608.15,11.45,29.43
POS000586,4,2024-05-18 21:33:46,C0211,CUST02321,Cash,502.48,29.11,44.21
POS000587,16,01-16-2024 07:36 AM,C0382,,CASH,275.43,64.43,16.21
POS000588,21,2024-02-25,C0231,CUST08633,credit,390.04,5.58,21.61
POS000589,9,12-13-2024 11:56 AM,C0484,CUST05068,Debit,478.81,46.38,39.79
POS000590,2,2024-10-23,C0408,CUST05686,DEBIT,630.11,110.99,70.7
POS000591,4,05/01/2024 15:59,C0077,CUST04748,Mobile Pay,945.77,35.63,63.44
POS000592,22,2024-03-24 09:31:18,C0008,CUST03561,DEBIT,883.0,39.19,57.37
POS000593,27,2024/10/30 03:03,,,Credit,612.48,0.83,51.85
POS000594,2,2024/05/08 04:22,C0258,CUST09188,credit,1308.03,372.21,149.84
POS000595,3,05-18-2024 04:46 AM,C0042,,Credit,607.86,45.47,50.61
POS000596,16,06-30-2024 07:51 AM,C0496,CUST04281,DEBIT,979.47,243.96,74.83
POS000597,20,2024/06/08 05:36,C0072,CUST03269,DEBIT,795.62,45.48,43.37
POS000598,5,2024/08/01 17:12,,CUST07556,Mobile Pay,1272.94,321.18,132.38
POS000599,6,2024-07-11,C0161,CUST05859,Gift Card,606.08,97.63,47.88
POS000600,12,08-06-2024 02:26 PM,,CUST06897,CREDIT,781.53,92.0,70.37
POS000601,25,12/03/2024 19:58,C0192,,Mobile Pay,774.66,190.15,62.23
POS000602,29,10-16-2024 09:03 AM,C0344,,Mobile Pay,711.96,193.75,40.4
POS000603,15,2024-01-28 02:03:17,C0050,CUST09265,Gift Card,399.69,64.98,42.08
POS000604,23,2024-06-18,C0379,CUST03360,Mobile Pay,735.46,145.27,47.87
POS000605,5,14/10/2024 23:31,C0328,CUST04930,DEBIT,820.31,82.39,73.09
POS000606,24,04/01/2024 15:39,C0001,,CREDIT,1554.55,23.93,82.05
POS000607,17,02-19-2024 07:13 AM,,CUST06402,Credit,961.89,141.7,105.2
POS000608,30,03/03/2024 09:25,C0431,CUST04265,Gift Card,1407.85,187.94,67.57
POS000609,28,02/12/2024 19:07,C0095,,Debit,620.64,190.51,39.08
POS000610,6,18/09/2024 23:44,C0149,,CREDIT,575.23,140.99,63.48
POS000611,19,09-09-2024 11:42 AM,C0410,,CASH,1145.33,202.18,78.83
POS000612,27,08-05-2024 04:01 AM,C0200,,DEBIT,658.68,81.89,35.33
POS000613,2,2024-11-26,C0465,CUST02283,Gift Card,330.97,88.41,25.43
POS000614,29,2024/08/22 08:00,C0441,CUST05716,Mobile Pay,373.57,116.11,23.54
POS000615,13,19/09/2024 02:11,C0369,CUST07529,credit,484.27,62.95,48.03
POS000616,9,2024-12-03 09:59:25,C0331,CUST07730,credit,744.88,55.04,68.95
POS000617,19,2024-12-28,C0358,,Cash,366.7,0.1,28.64
POS000618,19,2024-11-12 12:04:02,C0082,,CREDIT,452.6,96.17,44.2
POS000619,16,13/12/2024 15:20,C0414,CUST03877,CREDIT,599.03,121.07,35.0
POS000620,29,03-30-2024 11:57 PM,C0032,CUST01876,Credit,590.7,53.72,51.38
POS000621,28,2024-02-07,C0016,CUST05262,CREDIT,482.75,84.62,49.81
POS000622,23,2024-08-18,C0101,,Gift Card,247.85,1.14,22.64
POS000623,22,26/05/2024 07:12,C0271,CUST03151,CREDIT,532.65,127.65,50.56
POS000624,19,13/01/2024 20:42,,,Credit,1246.87,310.19,107.64
POS000625,12,2024-07-27 18:34:55,C0350,CUST08654,Gift Card,619.34,160.77,50.04
POS000626,7,2024-04-16,C0317,CUST02259,CREDIT,259.11,74.34,20.74
POS000627,15,2024-08-06 20:24:55,C0066,CUST04887,CREDIT,403.07,5.42,28.18
POS000628,4,2024-09-12,C0115,CUST04750,DEBIT,375.82,16.08,26.64
POS000629,13,26/12/2024 11:04,C0039,CUST03956,Mobile Pay,904.32,91.03,97.22
POS000630,30,2024-11-08,,CUST01817,Gift Card,1218.25,67.89,114.67
POS000631,30,2024/05/14 20:01,C0103,,Credit,848.87,86.83,55.62
POS000632,5,2024/04/14 17:52,C0340,CUST01022,Debit,780.26,135.95,51.08
POS000633,16,2024-02-07 18:57:39,C0037,CUST09801,CREDIT,261.68,10.85,26.32
POS000634,29,2024-10-09 15:08:17,C0255,CUST05739,CASH,839.37,74.36,95.88
POS000635,16,2024-06-04 07:01:59,,CUST03215,Mobile Pay,1021.61,315.6,62.87
POS000636,20,2024-07-13 21:43:47,C0027,,CASH,822.16,47.63,73.61
POS000637,23,2024-03-05,C0225,,Cash,743.56,60.71,46.26
POS000638,12,2024-04-09 10:27:58,C0048,CUST03722,CASH,594.47,172.04,51.63
POS000639,24,2024-10-01 18:02:51,C0128,CUST01256,Credit,333.84,13.83,23.95
POS000640,5,2024/08/12 05:18,C0336,CUST04791,credit,378.48,94.11,22.23
POS000641,20,2024-07-22 15:42:07,,CUST03373,Gift Card,453.67,37.16,35.21
POS000642,23,2024/07/01 07:28,C0400,CUST04002,Mobile Pay,608.89,48.37,64.72
