return_id,original_transaction_or_order_id,product_id,return_date,return_reason,refund_amount,quantity_returned,return_channel
RET000406,POS018165,52,28/04/2024,Damaged,157.1,2,pos
RET000407,ECOM001859,464,2024-08-20,Damaged,162.17,3,POS
RET000408,POS011142,224,,Late delivery,100.41,2,POS
RET000409,POS000853,407,09/11/2024,,87.63,1,pos
RET000410,POS017153,460,11-24-2024,lorem ipsum,166.84,2,ecom
RET000411,POS022095,241,04/06/2024,Damaged,98.38,2,POS
RET000412,ECOM013673,93,05-11-2024,Late delivery,185.06,2,ecom
RET000413,POS000795,79,2024-09-18,Damaged,132.26,1,ecom
RET000414,POS009210,178,11-09-2024,Defective,171.05,3,ecom
RET000415,ECOM005585,441,2024-06-06,Defective,81.62,2,POS
RET000416,POS020683,64,2024-02-19,lorem ipsum,107.54,3,ecom
RET000417,ECOM003459,112,14/01/2024,Late delivery,173.12,1,pos
RET000418,POS011656,91,22/10/2024,Late delivery,90.77,3,ecom
RET000419,POS029484,403,2024-09-08,Size issue,111.04,2,ECOM
RET000420,ECOM008612,316,07-27-2024,Changed mind,183.21,2,ECOM
RET000421,ECOM005109,36,05-23-2024,Damaged,14.71,2,ecom
RET000422,POS013064,93,06-01-2024,Size issue,23.64,3,POS
RET000423,POS008290,454,2024-10-09,Late delivery,125.19,2,ECOM
RET000424,POS028390,193,11-14-2024,Late delivery,164.29,3,pos
RET000425,POS022305,367,12-22-2024,Damaged,161.28,1,pos
RET000426,POS016860,467,08/05/2024,N/A,136.43,3,POS
RET000427,POS006678,297,29/06/2024,Changed mind,159.39,1,ECOM
RET000428,ECOM004645,318,2024-06-05,N/A,38.64,2,ECOM
RET000429,POS018559,435,04-21-2024,Size issue,64.65,2,pos
RET000430,ECOM006692,497,02-09-2024,Size issue,133.7,3,ECOM
RET000431,ECOM000043,210,2024-02-19,Defective,157.74,1,pos
RET000432,POS028906,153,2024-02-01,Late delivery,46.09,3,pos
RET000433,POS006978,85,2024-09-21,N/A,42.64,3,POS
RET000434,POS025458,22,07-01-2024,Defective,32.62,1,ECOM
RET000435,POS001353,487,2024-01-12,Late delivery,46.25,3,pos
RET000436,POS007320,448,02/07/2024,Late delivery,195.76,2,ecom
RET000437,POS020682,93,2024-06-03,asdf123,159.53,1,POS
RET000438,POS000287,27,,Damaged,87.73,3,ECOM
RET000439,ECOM006143,493,2024-06-02,Changed mind,34.91,1,POS
RET000440,ECOM005070,220,2024-11-20,Defective,72.77,2,pos
RET000441,POS012146,423,21/06/2024,Defective,52.54,2,POS
RET000442,POS009135,5,01/07/2024,Size issue,96.67,3,ECOM
RET000443,ECOM001139,420,10-24-2024,lorem ipsum,125.65,2,ecom
RET000444,POS010810,221,02/08/2024,Defective,150.33,3,pos
RET000445,POS028571,94,07/03/2024,Defective,197.66,1,ecom
RET000446,POS016845,433,04-29-2024,,117.47,2,POS
RET000447,ECOM006404,87,16/03/2024,Late delivery,49.4,1,POS
RET000448,POS019805,173,03-14-2024,Changed mind,70.72,3,ecom
RET000449,ECOM014568,457,2024-08-22,Changed mind,60.51,2,ecom
RET000450,POS029600,495,11-13-2024,Late delivery,109.03,2,ecom
RET000451,POS009531,481,2024-03-16,Late delivery,81.26,1,pos
RET000452,ECOM014357,66,2024-02-08,Defective,76.14,1,pos
RET000453,POS029206,73,19/03/2024,Damaged,165.46,3,POS
RET000454,POS002185,300,05/04/2024,Changed mind,141.65,1,POS
RET000455,ECOM002819,306,01-31-2024,???,180.36,1,ecom
RET000456,ECOM000718,363,2024-02-25,Size issue,117.07,3,POS
RET000457,POS010429,497,22/05/2024,Defective,46.68,1,ecom
RET000458,ECOM000767,459,2024-12-26,Size issue,161.34,2,pos
RET000459,ECOM002901,125,12-07-2024,Defective,29.16,3,POS
RET000460,POS010415,144,2024-07-07,Late delivery,176.46,3,POS
RET000461,ECOM003268,491,2024-04-29,Damaged,121.95,2,pos
RET000462,POS017604,265,11-28-2024,Late delivery,170.53,1,ecom
RET000463,POS020284,112,25/03/2024,Size issue,26.79,2,pos
RET000464,POS013372,58,05-29-2024,???,159.77,2,pos
RET000465,ECOM002781,113,2024-08-21,Size issue,67.99,2,ECOM
RET000466,POS020498,299,05-14-2024,Damaged,28.28,2,ecom
RET000467,POS025752,281,02-11-2024,Changed mind,114.38,3,POS
RET000468,POS027830,198,03/01/2024,Changed mind,12.12,1,POS
RET000469,POS024030,254,12/05/2024,Late delivery,48.5,2,pos
RET000470,ECOM007868,98,26/03/2024,Changed mind,166.43,2,pos
RET000471,POS008310,111,06-03-2024,Damaged,62.16,3,ecom
RET000472,ECOM005834,182,07-29-2024,Defective,143.37,3,ecom
RET000473,ECOM008185,69,01-26-2024,Damaged,143.97,2,POS
RET000474,POS015782,135,17/07/2024,N/A,126.66,3,ECOM
RET000475,POS019450,344,2024-11-04,Size issue,55.42,1,ecom
RET000476,ECOM014128,362,09/10/2024,Defective,94.47,2,pos
RET000477,ECOM009684,456,2024-06-15,Defective,170.44,1,ECOM
RET000478,ECOM012169,230,02-26-2024,Defective,173.7,1,ecom
RET000479,POS007144,37,2024-10-12,Changed mind,130.92,1,ecom
RET000480,POS005486,226,,Defective,65.19,2,POS
RET000481,ECOM005341,156,09/11/2024,Changed mind,97.48,1,ecom
RET000482,ECOM013962,261,28/07/2024,Defective,29.66,3,ECOM
RET000483,POS028968,67,08/09/2024,Defective,98.13,1,ecom
RET000484,ECOM006839,339,2024-05-09,asdf123,165.16,2,pos
RET000485,ECOM008976,2,2024-10-09,Defective,33.15,2,ECOM
RET000486,POS016207,188,07/10/2024,Defective,82.24,2,POS
RET000487,POS002348,218,12/11/2024,Changed mind,83.72,3,ECOM
RET000488,ECOM014134,171,2024-08-08,Changed mind,13.53,1,pos
RET000489,POS024048,161,01-30-2024,Size issue,112.23,2,ECOM
RET000490,ECOM014796,347,2024-11-03,Defective,49.0,2,ecom
RET000491,POS012591,3,2024-05-21,???,44.78,1,pos
RET000492,POS026624,72,09/04/2024,Size issue,186.34,2,ecom
RET000493,POS000900,26,28/06/2024,Size issue,179.32,3,pos
RET000494,POS013333,244,2024-08-22,Defective,69.99,3,pos
RET000495,POS017568,267,23/03/2024,Damaged,163.79,2,pos
RET000496,POS029264,419,05/12/2024,Size issue,187.94,3,ecom
RET000497,ECOM012854,68,2024-07-25,Defective,91.99,1,ECOM
RET000498,POS026084,274,28/05/2024,Changed mind,55.59,2,ecom
RET000499,POS008994,395,11-08-2024,Size issue,62.99,2,ecom
RET000500,POS019542,186,20/02/2024,Changed mind,175.69,1,pos
RET000501,POS002415,88,12-15-2024,Late delivery,33.65,2,ECOM
RET000502,ECOM003091,469,12-09-2024,Size issue,159.38,2,POS
RET000503,POS026363,106,2024-09-16,Late delivery,60.31,3,POS
RET000504,ECOM004608,287,2024-08-01,Late delivery,91.22,2,pos
RET000505,ECOM004310,173,19/02/2024,Size issue,177.45,1,pos
RET000506,POS007431,290,08-12-2024,Damaged,144.14,1,ecom
RET000507,ECOM001979,23,26/04/2024,Damaged,91.37,1,pos
RET000508,POS009698,309,23/07/2024,Damaged,18.64,3,POS
RET000509,POS016405,167,04-26-2024,N/A,38.8,3,ecom
RET000510,POS003232,381,17/03/2024,Damaged,79.05,1,POS
RET000511,ECOM013495,200,2024-02-19,,156.78,2,ECOM
RET000512,POS024878,373,02-09-2024,Changed mind,199.12,3,ecom
RET000513,ECOM014685,347,07-01-2024,Defective,152.07,2,POS
RET000514,POS024856,170,12-08-2024,Damaged,195.03,1,ECOM
RET000515,POS028121,286,2024-02-19,N/A,197.48,3,ecom
RET000516,ECOM006018,61,2024-02-08,???,29.99,1,POS
RET000517,ECOM014404,38,06-26-2024,Damaged,106.08,1,ecom
RET000518,POS023451,337,01/03/2024,Changed mind,82.55,1,pos
RET000519,POS011978,187,03-24-2024,Changed mind,100.38,2,POS
RET000520,ECOM006793,374,04-24-2024,Defective,143.29,1,POS
RET000521,POS018128,265,16/01/2024,asdf123,100.88,1,ecom
RET000522,ECOM007458,88,2024-06-14,Size issue,120.93,1,POS
RET000523,POS016633,11,08/02/2024,???,121.92,1,POS
RET000524,ECOM001214,81,02-22-2024,Changed mind,167.65,1,POS
RET000525,ECOM011389,230,30/03/2024,Damaged,135.16,3,ecom
RET000526,POS013407,252,03-01-2024,Size issue,106.27,1,POS
RET000527,ECOM010826,18,2024-09-11,Damaged,159.13,3,ecom
RET000528,POS020334,495,2024-11-15,Late delivery,19.61,2,ecom
RET000529,ECOM000782,89,2024-10-16,Late delivery,86.18,2,pos
RET000530,POS029401,284,2024-11-08,Late delivery,139.84,3,ECOM
RET000531,POS003976,220,31/07/2024,Late delivery,11.3,1,ecom
RET000532,POS008214,16,2024-03-03,Damaged,194.5,1,POS
RET000533,POS017844,227,15/10/2024,Size issue,22.58,3,pos
RET000534,ECOM005124,159,2024-02-11,Damaged,34.02,2,ecom
RET000535,POS018902,353,05-31-2024,Late delivery,180.83,3,pos
RET000536,POS021716,125,05-19-2024,Damaged,31.41,3,ecom
RET000537,POS022188,37,2024-06-18,Changed mind,40.06,3,ECOM
RET000538,ECOM002287,280,16/04/2024,Size issue,100.9,3,pos
RET000539,POS025330,126,2024-08-06,Damaged,130.59,3,pos
RET000540,ECOM009543,312,07/11/2024,Size issue,71.64,1,ECOM
RET000541,ECOM008554,336,2024-05-06,,134.16,3,POS
RET000542,POS027434,391,25/04/2024,Size issue,92.63,1,ecom
RET000543,ECOM003429,105,06-09-2024,Defective,176.16,2,POS
RET000544,POS022440,220,2024-09-14,Size issue,192.8,1,POS
RET000545,POS018380,306,01-29-2024,Damaged,70.12,1,ecom
RET000546,POS003695,207,02-08-2024,Size issue,99.05,1,pos
RET000547,ECOM006355,108,2024-03-24,lorem ipsum,128.69,1,pos
RET000548,POS002066,279,03-30-2024,Changed mind,87.85,3,ECOM
RET000549,POS021569,399,03-22-2024,Size issue,67.36,2,ecom
RET000550,ECOM007538,76,2024-01-05,Size issue,182.73,1,ECOM
RET000551,POS003066,163,2024-07-11,Changed mind,185.88,3,ecom
RET000552,POS010484,320,09-07-2024,Damaged,44.93,2,pos
RET000553,POS020900,206,05/08/2024,Late delivery,17.22,3,ecom
RET000554,POS016028,79,10-17-2024,???,12.48,1,ecom
RET000555,POS004622,243,2024-03-16,Changed mind,57.23,3,ecom
RET000556,POS022834,355,2024-12-23,Changed mind,77.6,3,pos
RET000557,ECOM006557,113,06-16-2024,Defective,58.84,3,ECOM
RET000558,POS021118,135,18/07/2024,Defective,68.61,1,pos
RET000559,POS019638,249,05-15-2024,Late delivery,136.84,1,pos
RET000560,ECOM003804,229,2024-04-02,Late delivery,65.12,3,ECOM
RET000561,POS019795,341,2024-02-23,Defective,36.38,2,pos
RET000562,POS022747,450,30/05/2024,Defective,172.69,1,ECOM
RET000563,ECOM001219,35,16/03/2024,Changed mind,58.94,3,ecom
RET000564,POS002679,224,2024-11-12,Late delivery,45.9,2,ecom
RET000565,POS022091,266,03-17-2024,Defective,191.95,2,POS
RET000566,POS021730,439,09-28-2024,Late delivery,67.11,3,POS
RET000567,POS008493,414,21/10/2024,Damaged,44.79,2,POS
RET000568,POS024627,339,12-25-2024,Defective,193.01,2,ecom
RET000569,POS001325,91,23/12/2024,Size issue,89.69,3,POS
RET000570,ECOM013959,143,08-22-2024,Defective,24.99,3,ECOM
RET000571,ECOM000036,8,2024-02-02,Damaged,85.29,1,ecom
RET000572,POS008650,153,2024-04-03,Damaged,35.57,2,pos
RET000573,POS011374,113,11-19-2024,Changed mind,12.82,1,ecom
RET000574,ECOM007687,443,07-21-2024,Damaged,72.15,2,POS
RET000575,POS005337,51,12/06/2024,Damaged,93.64,2,POS
RET000576,POS010481,449,13/09/2024,Damaged,191.86,3,pos
RET000577,POS003747,292,05-02-2024,Defective,147.64,3,ECOM
RET000578,POS019208,352,10/12/2024,Damaged,11.43,1,ecom
RET000579,POS023123,441,2024-01-12,Late delivery,101.02,3,ecom
RET000580,ECOM002675,176,2024-11-25,Late delivery,193.21,2,pos
RET000581,POS028196,269,19/03/2024,Size issue,113.97,3,ECOM
RET000582,POS006246,325,24/12/2024,Late delivery,84.16,3,pos
RET000583,ECOM014543,439,08-02-2024,Size issue,149.41,1,POS
RET000584,ECOM010143,37,21/12/2024,Late delivery,92.49,2,ecom
RET000585,ECOM004945,45,11-15-2024,Changed mind,134.48,2,ecom
RET000586,POS007001,288,08-27-2024,Late delivery,67.02,3,POS
RET000587,POS015124,95,01/03/2024,Size issue,89.88,3,pos
RET000588,POS020198,77,2024-09-27,Defective,31.19,2,ecom
RET000589,ECOM004555,440,2024-05-07,Defective,99.34,3,ECOM
RET000590,ECOM010823,34,2024-11-03,Defective,85.38,1,pos
RET000591,ECOM009617,6,11-02-2024,Size issue,139.76,3,ECOM
RET000592,ECOM012610,159,02-14-2024,Changed mind,145.6,2,pos
RET000593,ECOM010320,316,2024-09-05,Changed mind,146.04,2,ECOM
RET000594,POS016462,275,05-06-2024,Size issue,142.36,3,pos
RET000595,POS006763,390,12/12/2024,lorem ipsum,22.49,2,ECOM
RET000596,POS029478,81,2024-12-16,Late delivery,158.41,1,ecom
RET000597,POS022911,379,2024-05-04,Late delivery,196.76,1,pos
RET000598,POS011339,372,06-01-2024,asdf123,184.33,1,ECOM
RET000599,POS005741,356,04/07/2024,Defective,160.74,2,ECOM
RET000600,POS028720,137,2024-09-26,Late delivery,136.05,3,pos
RET000601,POS006039,268,2024-10-28,Defective,151.44,1,ecom
RET000602,POS022369,239,2024-02-20,Defective,161.71,1,POS
RET000603,POS001474,145,11/09/2024,lorem ipsum,150.87,3,ecom
RET000604,POS018058,298,07-16-2024,Damaged,172.68,1,POS
RET000605,ECOM010939,169,2024-10-22,Size issue,193.58,3,pos
RET000606,POS000429,128,01-11-2024,Late delivery,146.36,2,pos
RET000607,POS001883,7,2024-03-08,Damaged,12.05,1,ecom
RET000608,POS004615,420,06/04/2024,Defective,170.12,2,ecom
RET000609,POS029854,100,22/04/2024,Late delivery,117.45,2,ecom
RET000610,ECOM013471,46,2024-04-08,Damaged,184.52,3,ecom
RET000611,POS006221,215,2024-10-07,Late delivery,196.78,3,ECOM
RET000612,POS015166,229,02-08-2024,Defective,116.05,3,pos
RET000613,POS029971,104,2024-11-10,Size issue,17.44,1,POS
RET000614,POS012909,492,03/02/2024,Size issue,126.06,3,POS
RET000615,ECOM000477,433,,Damaged,101.92,1,pos
RET000616,POS018768,55,2024-07-13,Defective,65.35,3,pos
RET000617,POS020614,194,01/09/2024,Size issue,101.71,1,ECOM
RET000618,ECOM012406,336,2024-10-18,Damaged,32.41,1,POS
RET000619,POS029336,113,01-23-2024,Late delivery,13.84,3,POS
RET000620,POS024680,325,07/06/2024,asdf123,81.74,2,POS
RET000621,POS007262,66,28/12/2024,Damaged,94.35,2,POS
RET000622,POS016859,112,04/07/2024,Changed mind,20.68,1,ECOM
RET000623,POS013320,417,22/07/2024,Changed mind,109.55,1,ecom
RET000624,POS002558,49,2024-10-25,Changed mind,76.79,1,POS
RET000625,ECOM004823,435,2024-07-12,Changed mind,57.46,2,pos
RET000626,POS023714,350,06/01/2024,Changed mind,20.68,2,ecom
RET000627,ECOM010410,22,09-21-2024,Damaged,66.03,2,ECOM
RET000628,ECOM010999,251,05/02/2024,Damaged,40.87,2,ecom
RET000629,POS017580,446,10/02/2024,Size issue,181.31,3,ECOM
RET000630,POS011167,386,2024-03-11,Defective,164.26,3,POS
RET000631,ECOM006933,8,2024-03-07,Damaged,156.59,2,POS
RET000632,POS021788,438,10/09/2024,Changed mind,46.79,1,POS
RET000633,POS029647,102,,Changed mind,98.39,2,ECOM
RET000634,POS021146,384,2024-01-02,Damaged,89.49,3,ECOM
RET000635,POS020454,362,2024-10-01,Damaged,143.21,2,pos
RET000636,ECOM012091,96,2024-01-19,,195.81,3,POS
RET000637,POS008655,10,2024-01-12,Changed mind,132.12,1,pos
RET000638,POS023513,256,03-29-2024,Defective,173.7,2,ECOM
RET000639,POS008904,383,02/06/2024,Damaged,128.2,1,ecom
RET000640,POS018472,336,10/05/2024,Changed mind,68.6,2,ecom
RET000641,POS021281,303,09-14-2024,Damaged,81.42,3,ECOM
RET000642,POS029578,449,10-02-2024,Late delivery,26.93,2,POS
RET000643,POS029734,156,2024-01-11,Changed mind,25.18,3,POS
RET000644,POS021212,127,2024-04-18,Changed mind,30.46,2,ECOM
RET000645,ECOM000727,191,2024-08-12,lorem ipsum,81.18,3,ECOM
RET000646,POS001362,390,11/05/2024,Size issue,16.48,1,POS
RET000647,ECOM005571,237,02-29-2024,Damaged,118.15,2,ECOM
RET000648,POS006383,103,20/02/2024,Size issue,21.8,1,ecom
RET000649,POS020802,490,2024-07-09,Changed mind,50.9,2,POS
RET000650,POS008433,35,07-03-2024,N/A,191.9,1,pos
RET000651,POS016772,251,2024-04-12,Late delivery,43.11,2,pos
RET000652,ECOM009595,428,29/03/2024,Damaged,112.5,3,ecom
RET000653,POS011339,108,2024-12-10,Damaged,189.69,3,pos
RET000654,ECOM002685,335,11-18-2024,Late delivery,56.33,1,pos
RET000655,ECOM014882,241,16/01/2024,Changed mind,86.28,1,ECOM
RET000656,POS010256,344,10-25-2024,Defective,21.46,2,pos
RET000657,POS001327,425,26/07/2024,Defective,64.09,3,POS
RET000658,POS025353,152,2024-10-25,Damaged,12.38,3,pos
RET000659,POS004479,74,13/04/2024,Defective,126.32,3,ECOM
RET000660,POS004219,430,2024-08-10,Changed mind,42.57,3,POS
RET000661,POS006357,49,09/03/2024,Defective,179.48,2,ecom
RET000662,ECOM013384,58,07/06/2024,Size issue,10.89,1,ECOM
RET000663,POS016077,166,2024-09-12,Defective,47.75,1,ECOM
RET000664,POS022811,425,28/06/2024,Size issue,188.12,1,POS
RET000665,POS000303,271,2024-12-15,Size issue,15.44,3,POS
RET000666,POS018303,240,19/11/2024,Late delivery,185.74,2,POS
RET000667,POS020976,434,06-13-2024,???,65.56,3,ecom
RET000668,POS016846,284,07/12/2024,asdf123,18.1,3,POS
RET000669,ECOM014125,500,09-24-2024,N/A,22.31,2,ecom
RET000670,POS006839,363,03-22-2024,Defective,51.23,3,POS
RET000671,ECOM004409,295,07-26-2024,Defective,190.67,3,POS
RET000672,POS000307,71,2024-11-11,Late delivery,105.3,1,POS
RET000673,ECOM006741,305,06-16-2024,Defective,30.79,2,ECOM
RET000674,ECOM008484,178,11-17-2024,Late delivery,23.24,2,POS
RET000675,ECOM013092,160,16/11/2024,Late delivery,97.95,1,ECOM
RET000676,ECOM012437,462,11-21-2024,???,21.36,3,ecom
RET000677,ECOM006044,9,03-20-2024,Size issue,61.26,3,POS
RET000678,POS019727,484,14/11/2024,Changed mind,43.13,2,pos
RET000679,POS003759,221,2024-05-07,Size issue,193.02,2,ecom
RET000680,POS006378,221,2024-06-30,Changed mind,127.28,3,ECOM
RET000681,POS011075,369,11-04-2024,Changed mind,132.11,2,POS
RET000682,POS000323,259,2024-11-24,Changed mind,90.36,1,POS
RET000683,POS008778,82,04-30-2024,Changed mind,94.75,3,ECOM
RET000684,ECOM009463,438,2024-03-23,Late delivery,155.64,3,ECOM
RET000685,POS012406,290,18/06/2024,Late delivery,111.58,1,ECOM
RET000686,ECOM014030,359,03-17-2024,Late delivery,16.86,3,POS
RET000687,POS012973,131,2024-03-07,Damaged,161.16,1,pos
RET000688,POS013278,247,10/07/2024,Changed mind,149.37,1,ECOM
RET000689,ECOM006229,27,09/01/2024,Late delivery,157.49,1,ecom
RET000690,POS001833,434,2024-08-30,Late delivery,69.06,3,ECOM
RET000691,POS010398,254,05-20-2024,Changed mind,66.71,1,ecom
RET000692,ECOM010259,63,05/01/2024,Late delivery,14.88,1,pos
RET000693,ECOM006888,331,2024-09-15,Late delivery,168.71,2,ecom
RET000694,ECOM004028,330,2024-08-05,Late delivery,133.32,2,ECOM
RET000695,POS009073,261,27/01/2024,Damaged,116.38,1,POS
RET000696,POS011597,148,2024-09-04,Size issue,190.96,3,pos
RET000697,ECOM001748,61,08-05-2024,N/A,185.14,2,POS
RET000698,ECOM002078,209,2024-09-16,Size issue,178.7,3,POS
RET000699,POS027604,151,23/06/2024,Late delivery,186.36,2,ecom
RET000700,POS025616,419,14/07/2024,Size issue,196.72,3,ECOM
RET000701,POS014246,221,19/09/2024,Damaged,187.8,2,pos
RET000702,POS029496,427,11-23-2024,Changed mind,50.94,1,ECOM
RET000703,ECOM006172,225,02-20-2024,asdf123,192.72,3,POS
RET000704,POS022200,104,12-25-2024,asdf123,189.7,2,POS
RET000705,ECOM006937,186,2024-08-14,Late delivery,31.04,1,pos
RET000706,POS012821,422,2024-10-02,Changed mind,165.51,3,POS
RET000707,POS008739,487,2024-11-12,Late delivery,196.62,2,pos
RET000708,POS021810,54,11-01-2024,lorem ipsum,155.2,1,pos
RET000709,POS012241,324,20/05/2024,Changed mind,79.44,3,pos
RET000710,POS012550,20,09/01/2024,Damaged,114.81,1,pos
RET000711,ECOM003305,187,2024-02-28,asdf123,175.2,1,POS
RET000712,POS028483,263,09-14-2024,Late delivery,87.73,1,POS
RET000713,POS002631,471,06-17-2024,Damaged,154.31,1,ecom
RET000714,POS022766,148,04-23-2024,Damaged,56.7,1,pos
RET000715,POS020890,214,11/07/2024,Changed mind,21.53,3,ecom
RET000716,POS018864,44,07-15-2024,???,147.82,3,ecom
RET000717,POS007810,88,07-24-2024,Changed mind,85.63,3,ecom
RET000718,ECOM010159,203,2024-11-18,Changed mind,163.91,2,ecom
RET000719,ECOM011339,257,02/10/2024,Changed mind,162.51,1,pos
RET000720,POS024468,298,2024-04-24,Changed mind,115.83,1,ECOM
RET000721,ECOM004966,377,2024-12-27,Changed mind,103.13,2,ECOM
RET000722,ECOM002745,480,2024-03-12,Changed mind,95.87,2,ecom
RET000723,POS022916,182,05/01/2024,Size issue,13.63,3,pos
RET000724,POS027664,372,2024-10-08,asdf123,31.87,2,ECOM
RET000725,POS022173,269,2024-05-24,Damaged,164.21,3,ECOM
RET000726,POS015109,190,2024-04-06,Defective,153.99,1,pos
RET000727,ECOM013741,403,,Damaged,156.46,1,POS
RET000728,ECOM008760,308,2024-02-04,Late delivery,156.19,2,POS
RET000729,POS016705,16,,Late delivery,161.42,3,ECOM
RET000730,POS004908,244,03-09-2024,N/A,178.15,1,POS
RET000731,ECOM007427,98,2024-04-25,,39.36,3,pos
RET000732,POS000944,81,01-11-2024,Size issue,184.87,3,ecom
RET000733,POS013909,53,07-29-2024,Late delivery,97.39,2,POS
RET000734,ECOM000739,283,04/11/2024,Changed mind,13.8,3,POS
RET000735,POS011989,468,2024-12-12,Defective,93.09,1,POS
RET000736,POS018442,200,08-18-2024,Changed mind,85.62,2,ecom
RET000737,POS000643,245,21/11/2024,Damaged,96.33,3,POS
RET000738,POS027905,288,2024-10-05,Late delivery,83.78,3,POS
RET000739,ECOM001440,213,29/04/2024,Changed mind,143.0,2,ECOM
RET000740,POS006240,294,19/08/2024,Damaged,63.39,1,ecom
RET000741,ECOM012889,138,2024-12-12,Late delivery,80.81,3,ECOM
RET000742,POS025712,39,29/04/2024,N/A,59.71,1,POS
RET000743,POS025695,482,02-25-2024,Late delivery,100.04,2,pos
RET000744,POS018208,180,03/08/2024,Defective,107.63,2,ECOM
RET000745,ECOM011019,404,04-29-2024,Changed mind,157.17,3,ECOM
RET000746,POS023267,67,2024-10-01,Changed mind,45.16,2,ecom
RET000747,ECOM014982,407,08/03/2024,lorem ipsum,118.51,3,ECOM
RET000748,POS000752,283,12-05-2024,Damaged,27.07,3,POS
RET000749,ECOM007382,125,02/09/2024,Late delivery,72.48,1,pos
RET000750,POS026565,245,2024-10-26,Damaged,39.23,3,ecom
RET000751,ECOM008862,139,26/03/2024,Late delivery,170.57,3,ecom
RET000752,POS018399,114,21/04/2024,Damaged,182.52,3,ecom
RET000753,POS022891,156,2024-11-17,,40.08,3,ECOM
RET000754,POS022932,52,02/01/2024,Size issue,174.65,2,POS
RET000755,ECOM009420,279,2024-05-03,Damaged,19.78,1,ECOM
RET000756,POS002978,449,2024-08-24,asdf123,135.19,3,ECOM
RET000757,ECOM003249,195,2024-10-31,Late delivery,30.88,3,pos
RET000758,ECOM009788,375,06/04/2024,Damaged,107.02,2,POS
RET000759,ECOM008303,312,2024-10-22,Changed mind,88.82,2,ecom
RET000760,POS027865,110,06/08/2024,Damaged,156.46,1,ecom
RET000761,POS017814,457,06-05-2024,Changed mind,60.59,1,pos
RET000762,POS026342,167,01/12/2024,Defective,125.44,2,ECOM
RET000763,POS028006,69,31/05/2024,Damaged,59.81,3,POS
RET000764,ECOM007588,332,27/08/2024,Changed mind,15.43,2,ecom
RET000765,ECOM010079,214,06-26-2024,???,187.54,2,POS
RET000766,ECOM000172,433,04-23-2024,Defective,150.4,3,POS
RET000767,ECOM008180,34,06-08-2024,Defective,143.26,2,ecom
RET000768,POS011365,363,11-13-2024,Damaged,143.69,3,ecom
