order_id,customer_id,order_timestamp,order_status,channel,shipping_cost,total_amount,discount_amount,device_type,traffic_source
ECOM000245,CUST00056,2024/03/18 02:48 PM,CANCELLED,MOBILE_APP,14.82,206.3,30.89,mobile,Google
ECOM000246,CUST09229,2024/11/17 03:45 PM,cancelled,WEB,1.33,273.74,4.35,Mobile,Instagram
ECOM000247,CUST11337,05/19/2024 02:55,completed,MARKETPLACE,0.87,74.78,9.86,Desktop,Referral
ECOM000248,CUST11158,13-02-2024 17:13,completed,MARKETPLACE,11.62,,,Mobile,Referral
ECOM000249,CUST01152,2024/07/15 09:24 PM,COMPLETE,MARKETPLACE,15.36,299.52,0.9,Mobile,Referral
ECOM000250,CUST10137,2024-03-18 14:08:00,COMPLETED,MARKETPLACE,11.51,191.52,12.59,Mobile,Referral
ECOM000251,CUST03025,01-03-2024 23:27,COMPLETED,MARKETPLACE,3.8,176.56,10.99,Desktop,Email
ECOM000252,CUST06561,2024-09-05 01:05:00,PENDING,MARKETPLACE,2.47,136.69,1.89,desktop,Google
ECOM000253,CUST05799,2024/09/13 01:05 PM,completed,MOBILE_APP,14.45,116.58,17.61,desktop,Referral
ECOM000254,CUST10333,03/12/2024 17:51,cancelled,MOBILE_APP,4.57,287.37,30.16,mobile,Google
ECOM000255,CUST04821,25-08-2024 19:29,cancelled,WEB,13.94,362.42,59.03,Desktop,Direct
ECOM000256,CUST04335,05/07/2024 20:11,complete,MARKETPLACE,0.6,244.44,8.19,Desktop,Instagram
ECOM000257,CUST06393,2024/01/26 07:08 PM,completed,WEB,8.63,158.38,15.35,desktop,Google
ECOM000258,CUST05882,2024/01/13 04:42 PM,Cancelled,WEB,14.81,320.69,63.36,desktop,Facebook
ECOM000259,CUST07047,2024/07/27 01:56 AM,completed,MARKETPLACE,18.76,276.12,55.21,MOBILE,Facebook
ECOM000260,CUST03058,06-11-2024 04:44,COMPLETE,MARKETPLACE,17.72,377.89,49.92,Tablet,Facebook
ECOM000261,CUST11146,2024-03-11 17:29:00,complete,MARKETPLACE,2.23,325.32,14.66,Tablet,Referral
ECOM000262,CUST04535,30-01-2024 07:14,PENDING,MARKETPLACE,16.01,100.14,1.52,MOBILE,Instagram
ECOM000263,CUST10437,05/11/2024 23:32,completed,MOBILE_APP,12.37,,,MOBILE,Email
ECOM000264,CUST07557,2024-12-11 07:47:00,COMPLETED,MOBILE_APP,13.51,166.51,21.32,Desktop,Instagram
ECOM000265,CUST05028,08/15/2024 04:45,completed,MARKETPLACE,4.73,150.18,20.8,mobile,Instagram
ECOM000266,CUST03001,2024-10-22 04:18:00,Cancelled,MARKETPLACE,2.18,199.96,24.77,desktop,Referral
ECOM000267,CUST03508,11/10/2024 03:56,PENDING,MOBILE_APP,16.41,312.96,33.61,Desktop,Email
ECOM000268,CUST09590,2024-03-11 15:37:00,completed,MOBILE_APP,7.31,163.7,28.63,MOBILE,Facebook
ECOM000269,CUST08296,2024/04/19 12:32 AM,Pending,WEB,5.34,227.93,10.0,Desktop,Direct
ECOM000270,CUST02341,11/21/2024 22:03,completed,MOBILE_APP,4.13,318.97,15.27,MOBILE,Facebook
ECOM000271,CUST00906,2024-05-05 10:04:00,completed,MOBILE_APP,18.57,44.87,2.73,Desktop,Email
ECOM000272,CUST03957,2024/10/17 02:34 AM,cancelled,MOBILE_APP,14.93,135.22,11.9,mobile,Google
ECOM000273,CUST10258,13-06-2024 07:16,Cancelled,MARKETPLACE,0.81,82.67,16.32,mobile,Instagram
ECOM000274,CUST04016,01/03/2024 08:47,Complete,WEB,15.12,319.49,16.4,Desktop,Referral
ECOM000275,CUST01723,2024-10-15 18:48:00,completed,MARKETPLACE,13.62,44.66,5.27,Desktop,Instagram
ECOM000276,CUST08161,2024-01-06 13:07:00,cancelled,WEB,13.06,38.2,6.32,Mobile,Email
ECOM000277,CUST00739,09-11-2024 17:39,completed,MOBILE_APP,14.31,395.24,58.7,desktop,Email
ECOM000278,CUST02670,2024-06-19 02:20:00,cancelled,WEB,13.63,76.34,13.92,desktop,Facebook
ECOM000279,CUST05214,2024/02/21 02:37 AM,CANCELLED,MARKETPLACE,11.55,106.22,10.11,desktop,Direct
ECOM000280,CUST10622,17-08-2024 14:22,PENDING,WEB,15.82,295.49,24.06,Desktop,Facebook
ECOM000281,CUST03672,02-07-2024 10:45,pending,MARKETPLACE,6.86,102.95,15.44,Mobile,Email
ECOM000282,CUST05873,2024/04/08 12:34 AM,pending,WEB,16.42,216.6,16.16,Tablet,Referral
ECOM000283,CUST10471,2024-02-23 10:23:00,Pending,MARKETPLACE,13.25,202.69,13.73,Tablet,Direct
ECOM000284,CUST10939,01/18/2024 23:09,CANCELLED,MOBILE_APP,1.41,101.43,15.61,mobile,Google
ECOM000285,CUST02771,21-12-2024 08:17,pending,WEB,2.12,214.39,5.93,MOBILE,Direct
ECOM000286,CUST04576,2024/01/15 06:21 PM,pending,WEB,9.53,162.55,9.05,Tablet,Google
ECOM000287,CUST09313,04/25/2024 22:49,COMPLETE,MARKETPLACE,5.15,247.94,39.3,Desktop,Instagram
ECOM000288,CUST10965,2024/05/25 02:04 PM,COMPLETE,WEB,6.46,63.89,0.68,desktop,Instagram
ECOM000289,CUST02736,2024-05-19 06:19:00,CANCELLED,MARKETPLACE,5.57,139.68,4.48,Tablet,Email
ECOM000290,CUST11506,2024-10-21 22:01:00,Completed,MARKETPLACE,18.74,255.68,13.66,mobile,Facebook
ECOM000291,CUST02669,2024-11-20 22:33:00,COMPLETED,MARKETPLACE,0.29,190.99,10.71,MOBILE,Email
ECOM000292,CUST01117,22-05-2024 23:19,completed,WEB,1.58,39.44,6.34,MOBILE,Direct
ECOM000293,CUST06231,2024/11/19 01:30 AM,pending,MOBILE_APP,9.78,389.78,21.59,Mobile,Email
ECOM000294,CUST07836,08/08/2024 08:36,Complete,MARKETPLACE,10.88,255.85,31.08,mobile,Email
ECOM000295,CUST08999,16-12-2024 23:53,Complete,WEB,14.12,140.25,21.84,desktop,Direct
ECOM000296,CUST00881,01-08-2024 08:39,complete,MARKETPLACE,2.96,263.64,30.08,MOBILE,Instagram
ECOM000297,CUST07140,31-08-2024 03:02,Complete,MOBILE_APP,11.96,53.58,10.01,mobile,Google
ECOM000298,CUST08129,2024/11/26 03:11 AM,pending,MOBILE_APP,19.81,21.38,4.2,Tablet,Direct
ECOM000299,CUST09079,10/29/2024 11:52,PENDING,WEB,9.31,397.77,74.05,Mobile,Instagram
ECOM000300,CUST02040,01/20/2024 22:45,completed,MOBILE_APP,10.63,,,Desktop,Referral
ECOM000301,CUST00467,2024/09/05 03:58 AM,complete,MARKETPLACE,6.02,307.84,38.56,Tablet,Referral
ECOM000302,CUST07395,2024/02/16 09:30 AM,completed,MARKETPLACE,9.89,130.75,0.84,Desktop,Facebook
ECOM000303,CUST05827,04/07/2024 15:24,COMPLETED,MARKETPLACE,14.45,336.8,5.26,Tablet,Facebook
ECOM000304,CUST06960,09/21/2024 19:30,completed,WEB,2.13,186.16,34.13,MOBILE,Instagram
ECOM000305,CUST03561,2024-08-05 03:15:00,complete,WEB,19.49,324.86,25.35,mobile,Instagram
ECOM000306,CUST08680,2024-07-27 13:56:00,Complete,MOBILE_APP,7.58,211.71,36.69,mobile,Email
ECOM000307,CUST09798,06/14/2024 09:40,CANCELLED,MARKETPLACE,2.38,64.9,8.56,Mobile,Email
ECOM000308,CUST03106,29-06-2024 09:54,Complete,MOBILE_APP,0.09,322.61,42.65,mobile,Instagram
ECOM000309,CUST11462,2024-12-24 16:30:00,Pending,MOBILE_APP,10.18,222.7,43.66,Tablet,Email
ECOM000310,CUST11411,13-06-2024 05:22,cancelled,MARKETPLACE,16.57,387.52,77.15,mobile,Instagram
ECOM000311,CUST10409,27-01-2024 11:07,Pending,WEB,15.75,302.51,58.89,mobile,Instagram
ECOM000312,CUST11861,23-08-2024 17:40,complete,MOBILE_APP,12.19,190.61,28.27,Tablet,Referral
ECOM000313,CUST00160,27-02-2024 22:54,completed,MARKETPLACE,12.23,88.26,6.4,MOBILE,Referral
ECOM000314,CUST01138,24-05-2024 05:04,pending,MOBILE_APP,12.04,76.86,0.88,Tablet,Email
ECOM000315,CUST10466,14-05-2024 19:04,COMPLETE,WEB,5.76,61.46,3.26,mobile,Email
ECOM000316,CUST10942,07-08-2024 17:22,completed,WEB,3.32,353.13,28.65,Mobile,Instagram
ECOM000317,CUST00582,23-06-2024 12:02,completed,MOBILE_APP,1.93,93.82,18.12,Mobile,Email
ECOM000318,CUST00126,09-03-2024 15:03,CANCELLED,MARKETPLACE,5.03,370.84,44.73,Mobile,Instagram
ECOM000319,CUST11593,2024-10-29 20:32:00,PENDING,MOBILE_APP,1.16,,,MOBILE,Google
ECOM000320,CUST01178,2024-02-14 15:43:00,completed,WEB,16.65,240.8,2.07,MOBILE,Google
ECOM000321,CUST11748,2024/02/27 11:46 AM,Pending,MARKETPLACE,12.71,142.93,11.06,desktop,Facebook
ECOM000322,CUST06751,12/24/2024 12:06,complete,MOBILE_APP,19.06,186.73,36.33,Tablet,Direct
ECOM000323,CUST02417,01/03/2024 10:41,Complete,MOBILE_APP,10.05,287.37,21.79,Desktop,Facebook
ECOM000324,CUST11917,2024-09-13 17:03:00,cancelled,WEB,16.09,223.08,16.73,Mobile,Direct
ECOM000325,CUST10137,02/24/2024 00:40,completed,MOBILE_APP,4.11,369.7,12.32,desktop,Facebook
ECOM000326,CUST09739,10-12-2024 01:46,pending,MARKETPLACE,16.59,175.48,5.38,desktop,Direct
ECOM000327,CUST03068,14-10-2024 06:25,completed,MOBILE_APP,13.27,269.58,17.63,desktop,Facebook
ECOM000328,CUST05300,01/22/2024 13:40,Complete,WEB,13.7,91.16,1.92,Tablet,Email
ECOM000329,CUST10084,05/31/2024 19:18,Completed,MARKETPLACE,17.85,270.13,23.13,mobile,Direct
ECOM000330,CUST02898,2024-12-26 02:24:00,COMPLETE,MARKETPLACE,3.47,47.0,6.6,desktop,Instagram
ECOM000331,CUST09858,03-09-2024 14:17,CANCELLED,MARKETPLACE,4.96,234.25,30.56,Desktop,Facebook
ECOM000332,CUST06055,09/29/2024 23:45,Completed,MOBILE_APP,17.26,141.87,2.14,Tablet,Email
ECOM000333,CUST11234,2024-06-23 05:59:00,pending,MARKETPLACE,4.61,53.97,10.36,MOBILE,Referral
ECOM000334,CUST03867,02-02-2024 21:02,cancelled,MOBILE_APP,14.99,201.37,28.3,MOBILE,Referral
ECOM000335,CUST02978,2024-01-27 08:22:00,Cancelled,MOBILE_APP,7.31,,,Mobile,Instagram
ECOM000336,CUST07996,2024-08-15 22:28:00,completed,MOBILE_APP,5.27,327.36,41.38,Desktop,Facebook
ECOM000337,CUST07920,2024/09/03 09:56 PM,Pending,MARKETPLACE,18.34,351.32,5.88,MOBILE,Direct
ECOM000338,CUST04521,08/02/2024 05:28,cancelled,MOBILE_APP,4.13,281.55,48.02,desktop,Google
ECOM000339,CUST05419,2024-08-21 00:06:00,completed,MOBILE_APP,13.93,348.9,29.22,desktop,Facebook
ECOM000340,CUST11037,2024-11-07 22:38:00,Pending,MARKETPLACE,16.44,197.7,35.64,MOBILE,Instagram
ECOM000341,CUST01469,2024-01-26 21:30:00,Completed,WEB,13.07,301.28,34.37,Tablet,Instagram
ECOM000342,CUST03331,10-10-2024 16:09,Completed,WEB,0.42,163.09,18.55,Tablet,Instagram
ECOM000343,CUST02631,2024/07/22 11:16 AM,cancelled,MARKETPLACE,6.27,363.35,49.94,Desktop,Email
ECOM000344,CUST06792,07/08/2024 18:09,pending,WEB,11.4,112.37,4.8,mobile,Instagram
ECOM000345,CUST07051,2024-11-13 16:48:00,Complete,MARKETPLACE,10.41,84.17,7.51,mobile,Referral
ECOM000346,CUST01912,28-08-2024 04:31,Pending,MOBILE_APP,12.76,210.57,24.9,Tablet,Referral
ECOM000347,CUST11423,2024/03/30 03:09 PM,complete,MARKETPLACE,0.75,40.3,3.59,Mobile,Facebook
ECOM000348,CUST05119,09-11-2024 09:22,pending,WEB,10.81,197.13,13.73,desktop,Instagram
ECOM000349,CUST04663,06-09-2024 23:29,cancelled,MOBILE_APP,7.21,382.54,55.91,Desktop,Referral
ECOM000350,CUST05325,2024-06-05 09:18:00,pending,WEB,11.39,151.94,0.96,desktop,Google
ECOM000351,CUST04797,2024/12/16 01:10 PM,completed,MOBILE_APP,17.48,,,Mobile,Google
ECOM000352,CUST09535,2024-03-09 22:40:00,Complete,WEB,14.72,387.12,71.69,Tablet,Email
ECOM000353,CUST11243,2024/08/01 05:33 AM,CANCELLED,MOBILE_APP,19.57,67.4,2.18,MOBILE,Instagram
ECOM000354,CUST00364,08/12/2024 03:27,completed,WEB,1.07,145.84,6.48,Desktop,Google
ECOM000355,CUST04323,2024-04-14 16:41:00,COMPLETE,WEB,7.77,97.66,1.73,Desktop,Google
ECOM000356,CUST00772,08/07/2024 04:28,CANCELLED,WEB,13.22,239.49,30.14,desktop,Referral
ECOM000357,CUST02503,2024/04/22 10:07 AM,cancelled,MOBILE_APP,8.15,369.87,72.62,Desktop,Email
ECOM000358,CUST00586,2024-10-11 01:05:00,cancelled,MOBILE_APP,19.59,262.24,2.38,Tablet,Google
ECOM000359,CUST04768,2024-04-13 13:50:00,Cancelled,WEB,7.42,176.5,0.01,Tablet,Facebook
ECOM000360,CUST02209,07/12/2024 03:40,cancelled,MARKETPLACE,18.44,128.25,13.22,desktop,Google
ECOM000361,CUST04883,2024/12/19 02:18 AM,cancelled,MOBILE_APP,4.63,390.97,26.9,MOBILE,Email
ECOM000362,CUST06855,2024/12/12 02:24 PM,complete,WEB,13.53,176.38,12.62,desktop,Google
ECOM000363,CUST10998,2024-02-02 00:51:00,completed,MOBILE_APP,15.89,,,Desktop,Email
ECOM000364,CUST06001,2024/01/17 07:32 AM,PENDING,MOBILE_APP,14.46,72.09,3.21,Mobile,Instagram
ECOM000365,CUST02390,2024/06/14 01:20 AM,completed,MARKETPLACE,14.41,274.51,44.13,desktop,Instagram
ECOM000366,CUST10438,08/28/2024 14:20,COMPLETE,MOBILE_APP,8.12,196.96,24.7,Mobile,Direct
ECOM000367,CUST01975,16-09-2024 19:40,Completed,WEB,18.23,265.47,5.2,desktop,Facebook
ECOM000368,CUST02194,12/25/2024 10:12,complete,MARKETPLACE,13.21,27.84,2.32,Desktop,Instagram
ECOM000369,CUST05942,05-03-2024 08:58,pending,WEB,1.4,292.26,45.5,desktop,Email
ECOM000370,CUST06197,10/25/2024 22:11,pending,MARKETPLACE,19.88,248.22,30.12,mobile,Referral
ECOM000371,CUST11307,22-01-2024 14:05,Completed,MARKETPLACE,3.21,358.27,36.19,desktop,Facebook
ECOM000372,CUST10117,05/22/2024 17:12,completed,WEB,8.89,339.71,22.34,mobile,Instagram
ECOM000373,CUST01522,02-12-2024 15:11,PENDING,MOBILE_APP,2.97,163.38,12.89,desktop,Instagram
ECOM000374,CUST04399,2024/06/12 08:04 PM,pending,WEB,3.94,264.35,28.85,mobile,Google
ECOM000375,CUST03532,2024-08-22 00:36:00,completed,MARKETPLACE,19.84,192.07,27.84,MOBILE,Facebook
ECOM000376,CUST09926,2024/03/20 04:52 AM,COMPLETE,MOBILE_APP,1.94,60.6,9.69,MOBILE,Email
ECOM000377,CUST11646,03/31/2024 19:27,completed,MOBILE_APP,16.83,81.17,11.58,Desktop,Direct
ECOM000378,CUST05453,10/07/2024 21:32,CANCELLED,WEB,12.9,329.74,51.13,Tablet,Google
ECOM000379,CUST02288,2024-01-19 11:07:00,pending,WEB,1.65,322.63,62.54,MOBILE,Facebook
ECOM000380,CUST02183,02/03/2024 02:02,completed,WEB,14.77,225.47,27.4,MOBILE,Email
ECOM000381,CUST10724,2024-09-02 08:14:00,Pending,MARKETPLACE,14.13,162.96,9.86,Mobile,Facebook
ECOM000382,CUST04164,2024/10/19 02:58 PM,complete,MARKETPLACE,8.96,237.1,41.12,mobile,Email
ECOM000383,CUST06452,2024/07/04 05:58 PM,cancelled,WEB,14.87,394.04,25.15,desktop,Instagram
ECOM000384,CUST11429,19-12-2024 04:07,COMPLETED,MARKETPLACE,17.05,335.51,33.41,MOBILE,Google
ECOM000385,CUST05970,07-02-2024 05:49,cancelled,MARKETPLACE,3.84,71.63,1.16,Desktop,Direct
ECOM000386,CUST02425,2024/10/30 08:17 AM,pending,MARKETPLACE,8.67,138.1,22.45,Tablet,Direct
ECOM000387,CUST00338,14-12-2024 16:09,Completed,WEB,8.97,158.53,10.7,Desktop,Google
ECOM000388,CUST10294,2024/06/28 02:45 PM,Complete,MOBILE_APP,12.1,212.79,12.91,Tablet,Facebook
ECOM000389,CUST11236,2024/09/24 05:38 AM,Cancelled,WEB,17.09,160.17,16.36,Tablet,Instagram
ECOM000390,CUST06272,23-04-2024 10:49,completed,MOBILE_APP,19.42,361.55,52.14,Desktop,Direct
ECOM000391,CUST11369,2024-09-23 01:54:00,Completed,WEB,4.89,387.46,7.29,MOBILE,Google
ECOM000392,CUST03186,2024/03/06 06:54 PM,completed,WEB,17.46,277.91,48.9,Mobile,Direct
ECOM000393,CUST04267,2024/06/09 08:38 AM,Completed,WEB,5.31,377.77,33.04,mobile,Google
ECOM000394,CUST08763,11/29/2024 04:07,Complete,MOBILE_APP,16.06,173.95,29.36,desktop,Instagram
ECOM000395,CUST10737,19-03-2024 02:08,completed,MOBILE_APP,6.55,,,mobile,Facebook
ECOM000396,CUST07575,02/02/2024 00:38,pending,MARKETPLACE,1.57,397.71,57.18,desktop,Facebook
ECOM000397,CUST03707,02/26/2024 09:36,pending,WEB,4.89,200.0,30.48,MOBILE,Instagram
ECOM000398,CUST02211,2024-10-18 11:08:00,completed,MOBILE_APP,0.33,279.95,17.22,Tablet,Facebook
ECOM000399,CUST02986,2024-04-22 00:53:00,completed,MARKETPLACE,7.62,255.28,34.91,Tablet,Email
ECOM000400,CUST09212,2024/01/27 08:41 PM,pending,WEB,1.96,,,mobile,Email
ECOM000401,CUST07736,2024/05/22 07:30 AM,Cancelled,WEB,18.5,112.31,22.43,Mobile,Google
ECOM000402,CUST02560,2024-06-16 04:32:00,pending,MARKETPLACE,8.83,,,Desktop,Instagram
ECOM000403,CUST06956,24-06-2024 07:00,CANCELLED,WEB,13.44,,,Desktop,Instagram
ECOM000404,CUST06456,2024-11-11 20:10:00,cancelled,WEB,17.92,274.52,29.52,Tablet,Direct
ECOM000405,CUST05699,2024-11-12 12:42:00,complete,MOBILE_APP,10.86,263.63,47.51,MOBILE,Direct
ECOM000406,CUST00365,04/12/2024 01:06,COMPLETED,MOBILE_APP,15.91,61.33,10.82,MOBILE,Instagram
ECOM000407,CUST01313,2024/02/02 08:57 AM,Cancelled,WEB,15.75,397.19,39.68,desktop,Direct
ECOM000408,CUST04107,01-02-2024 05:49,COMPLETE,MOBILE_APP,6.16,392.25,41.38,Desktop,Instagram
ECOM000409,CUST05216,08/17/2024 11:54,PENDING,MARKETPLACE,15.94,92.14,17.96,MOBILE,Referral
ECOM000410,CUST11918,09/13/2024 18:31,Cancelled,MOBILE_APP,6.44,98.3,12.63,mobile,Facebook
ECOM000411,CUST11953,2024/08/08 06:44 PM,CANCELLED,MARKETPLACE,6.52,214.97,2.46,desktop,Direct
ECOM000412,CUST02341,2024/06/19 04:47 AM,cancelled,MOBILE_APP,0.38,39.06,4.13,MOBILE,Email
ECOM000413,CUST03825,2024/11/07 02:34 AM,completed,MARKETPLACE,4.78,263.58,50.31,mobile,Facebook
ECOM000414,CUST08505,10-08-2024 11:33,COMPLETED,MOBILE_APP,12.38,,,Desktop,Instagram
ECOM000415,CUST09990,06/26/2024 09:15,completed,MARKETPLACE,9.77,224.02,25.81,Tablet,Direct
ECOM000416,CUST03024,2024-11-22 02:44:00,cancelled,WEB,16.04,265.43,26.14,Desktop,Direct
ECOM000417,CUST00810,2024/09/13 01:03 AM,pending,MARKETPLACE,17.09,382.52,12.14,Mobile,Google
ECOM000418,CUST08675,01-11-2024 09:14,CANCELLED,MOBILE_APP,15.59,182.53,35.81,Tablet,Facebook
ECOM000419,CUST07923,2024/05/24 11:00 PM,Complete,MARKETPLACE,4.53,333.76,27.48,desktop,Instagram
ECOM000420,CUST01538,22-09-2024 18:55,CANCELLED,WEB,10.62,277.47,1.83,mobile,Direct
ECOM000421,CUST09106,2024/03/16 03:51 PM,CANCELLED,WEB,14.85,272.54,31.59,Tablet,Email
ECOM000422,CUST05619,11/05/2024 21:12,Cancelled,MOBILE_APP,8.57,347.73,69.4,mobile,Email
ECOM000423,CUST10041,05/24/2024 22:43,completed,WEB,14.66,113.71,5.19,Mobile,Direct
ECOM000424,CUST00264,2024-06-27 15:21:00,PENDING,MOBILE_APP,12.18,97.24,12.72,Tablet,Referral
ECOM000425,CUST08869,09-02-2024 15:02,COMPLETE,MARKETPLACE,3.61,152.82,2.45,MOBILE,Direct
ECOM000426,CUST10067,2024/10/31 02:01 PM,Completed,MOBILE_APP,13.92,262.66,2.21,MOBILE,Email
ECOM000427,CUST06478,2024-05-16 08:24:00,PENDING,MOBILE_APP,12.81,254.79,46.94,MOBILE,Instagram
ECOM000428,CUST08290,08/24/2024 12:02,COMPLETED,MARKETPLACE,6.13,39.7,2.66,Desktop,Referral
ECOM000429,CUST08068,2024/10/26 09:55 PM,pending,MOBILE_APP,2.55,184.7,21.42,Tablet,Direct
ECOM000430,CUST08565,2024-07-08 05:47:00,complete,WEB,10.48,252.78,12.6,desktop,Facebook
ECOM000431,CUST10248,2024/04/02 12:26 AM,Cancelled,MARKETPLACE,3.19,74.35,14.01,MOBILE,Email
ECOM000432,CUST11656,02-01-2024 16:16,PENDING,MOBILE_APP,8.32,34.32,0.26,mobile,Google
ECOM000433,CUST00068,14-11-2024 21:48,completed,MOBILE_APP,13.62,233.49,31.39,mobile,Direct
ECOM000434,CUST01503,22-06-2024 18:23,Pending,MOBILE_APP,7.68,49.29,2.39,Mobile,Google
ECOM000435,CUST05416,07-01-2024 17:59,pending,MARKETPLACE,1.8,353.41,23.47,desktop,Google
ECOM000436,CUST06996,2024-03-03 00:08:00,cancelled,MOBILE_APP,4.88,275.98,1.83,Desktop,Instagram
ECOM000437,CUST03915,2024-03-28 11:33:00,pending,WEB,16.86,378.14,66.11,mobile,Google
ECOM000438,CUST11374,2024-09-04 23:12:00,pending,MARKETPLACE,18.95,299.86,1.15,mobile,Facebook
ECOM000439,CUST07919,08/30/2024 20:52,completed,WEB,4.55,254.43,24.72,Desktop,Email
ECOM000440,CUST09743,16-02-2024 17:34,PENDING,MOBILE_APP,19.47,322.92,43.23,MOBILE,Instagram
ECOM000441,CUST04051,2024-09-27 02:22:00,completed,WEB,3.2,150.08,10.52,MOBILE,Referral
ECOM000442,CUST04169,21-06-2024 05:11,COMPLETED,MOBILE_APP,3.31,355.84,27.32,MOBILE,Email
ECOM000443,CUST06398,04/14/2024 03:07,cancelled,MARKETPLACE,19.53,116.0,3.29,desktop,Referral
ECOM000444,CUST07873,2024-11-18 11:53:00,complete,MARKETPLACE,14.92,178.61,13.58,Desktop,Instagram
ECOM000445,CUST05168,07/29/2024 06:57,completed,WEB,2.47,247.79,30.65,Tablet,Email
ECOM000446,CUST01851,02/20/2024 03:05,completed,MOBILE_APP,7.4,237.12,37.09,MOBILE,Referral
ECOM000447,CUST11173,2024/02/24 08:37 PM,PENDING,WEB,0.12,289.64,3.32,Desktop,Instagram
ECOM000448,CUST11084,2024/11/19 09:25 PM,Completed,WEB,1.08,205.14,21.25,Tablet,Instagram
ECOM000449,CUST06562,2024/05/16 12:23 PM,cancelled,MARKETPLACE,5.21,146.16,22.95,Tablet,Google
ECOM000450,CUST05360,23-09-2024 10:04,completed,MOBILE_APP,11.36,23.44,4.2,Desktop,Referral
ECOM000451,CUST11074,2024/09/23 12:31 AM,complete,MARKETPLACE,17.52,57.13,7.78,MOBILE,Instagram
ECOM000452,CUST07848,2024-03-17 22:49:00,PENDING,MOBILE_APP,7.93,55.52,8.01,MOBILE,Google
ECOM000453,CUST06032,26-12-2024 13:27,cancelled,MARKETPLACE,14.74,,,desktop,Google
ECOM000454,CUST03963,02/06/2024 06:37,PENDING,WEB,6.71,166.78,8.48,Mobile,Instagram
ECOM000455,CUST07477,08/20/2024 10:02,cancelled,MOBILE_APP,7.17,331.16,6.56,Tablet,Google
ECOM000456,CUST00614,2024-04-04 21:44:00,completed,MARKETPLACE,14.36,388.31,58.48,desktop,Google
ECOM000457,CUST02699,2024/03/29 09:24 PM,COMPLETED,MOBILE_APP,10.81,,,Mobile,Referral
ECOM000458,CUST11177,02-08-2024 01:33,pending,MOBILE_APP,19.89,280.95,47.5,mobile,Direct
ECOM000459,CUST04211,02-02-2024 21:42,Pending,WEB,15.13,297.13,53.89,Mobile,Google
ECOM000460,CUST08612,2024-08-16 20:45:00,cancelled,WEB,3.71,125.27,9.22,Tablet,Referral
ECOM000461,CUST01651,20-02-2024 11:19,COMPLETED,MARKETPLACE,6.82,66.05,12.88,desktop,Google
ECOM000462,CUST00086,2024-03-05 22:35:00,completed,MOBILE_APP,18.79,62.99,0.64,Mobile,Direct
ECOM000463,CUST11606,08/04/2024 02:49,Completed,WEB,11.58,279.16,44.02,Tablet,Direct
ECOM000464,CUST01227,10-03-2024 23:23,Complete,WEB,2.8,288.42,36.34,mobile,Facebook
ECOM000465,CUST07747,15-04-2024 18:39,cancelled,WEB,3.1,374.52,19.24,Desktop,Referral
ECOM000466,CUST09951,14-12-2024 17:04,completed,WEB,9.14,340.22,67.78,Mobile,Instagram
ECOM000467,CUST02695,2024/02/10 12:25 PM,cancelled,MARKETPLACE,17.19,171.09,6.15,Tablet,Email
ECOM000468,CUST10518,2024-06-26 21:56:00,completed,MOBILE_APP,4.37,63.34,10.8,mobile,Instagram
ECOM000469,CUST02565,10/31/2024 15:24,Complete,MARKETPLACE,19.44,383.44,19.71,mobile,Email
ECOM000470,CUST00547,2024-06-21 14:17:00,Completed,MOBILE_APP,15.24,158.75,20.93,desktop,Direct
ECOM000471,CUST02189,2024-06-28 10:42:00,completed,MARKETPLACE,0.16,140.99,20.34,Mobile,Direct
ECOM000472,CUST01262,02/19/2024 03:39,cancelled,WEB,5.96,116.21,15.56,mobile,Instagram
ECOM000473,CUST03902,13-07-2024 15:11,completed,MOBILE_APP,19.77,44.71,1.95,desktop,Email
ECOM000474,CUST03937,2024-10-18 09:40:00,COMPLETED,MARKETPLACE,10.37,75.9,13.04,desktop,Google
ECOM000475,CUST11012,2024/04/13 07:27 AM,Cancelled,WEB,16.54,255.88,43.65,desktop,Referral
ECOM000476,CUST05869,23-09-2024 00:01,complete,MARKETPLACE,11.81,352.2,4.34,mobile,Direct
ECOM000477,CUST03407,11-05-2024 11:28,CANCELLED,WEB,5.74,274.21,13.83,Mobile,Email
ECOM000478,CUST05659,2024/10/11 10:01 AM,COMPLETED,WEB,14.58,383.76,14.89,Desktop,Instagram
ECOM000479,CUST04888,2024/02/11 12:14 PM,COMPLETED,MARKETPLACE,12.25,155.77,10.92,Desktop,Direct
ECOM000480,CUST00831,29-05-2024 07:53,completed,MARKETPLACE,7.69,192.14,2.5,MOBILE,Instagram
ECOM000481,CUST00536,11/12/2024 01:13,completed,WEB,17.32,192.14,10.3,desktop,Email
ECOM000482,CUST01486,2024-10-28 17:52:00,cancelled,MOBILE_APP,8.56,398.22,67.39,desktop,Direct
ECOM000483,CUST06206,2024-02-23 04:14:00,completed,WEB,14.61,91.26,17.64,desktop,Google
ECOM000484,CUST06787,06/18/2024 02:32,completed,WEB,1.24,331.1,62.09,MOBILE,Instagram
ECOM000485,CUST05816,11/20/2024 01:53,completed,MARKETPLACE,12.93,190.73,2.97,MOBILE,Direct
ECOM000486,CUST08163,2024/11/13 08:23 PM,completed,WEB,4.84,136.58,20.82,mobile,Referral
