order_item_id,order_id,product_id,quantity,unit_price,line_total
667,ECOM000248,491,1,188.68,188.68
668,ECOM000249,243,3,196.5,589.5
669,ECOM000249,97,1,173.7,173.7
670,ECOM000249,465,2,153.38,306.76
671,ECOM000250,108,4,68.72,274.88
672,ECOM000250,266,2,26.07,52.14
673,ECOM000250,322,1,167.42,167.42
674,ECOM000251,382,4,82.52,330.08
675,ECOM000251,421,1,101.1,101.1
676,ECOM000252,357,1,100.05,100.05
677,ECOM000252,441,2,72.14,144.28
678,ECOM000253,153,1,63.72,63.72
679,ECOM000253,12,2,25.34,50.68
680,ECOM000253,193,2,46.36,92.72
681,ECOM000254,71,2,164.03,328.06
682,ECOM000254,239,3,53.09,159.27
683,ECOM000254,304,1,89.09,89.09
684,ECOM000255,300,1,56.66,56.66
685,ECOM000255,104,1,148.45,148.45
686,ECOM000256,403,4,120.03,480.12
687,ECOM000256,15,1,125.64,125.64
688,ECOM000256,254,4,102.92,411.68
689,ECOM000257,399,3,112.64,337.92
690,ECOM000257,319,4,168.17,672.68
691,ECOM000257,131,3,122.51,367.53
692,ECOM000258,245,3,104.12,312.36
693,ECOM000258,207,2,46.55,93.1
694,ECOM000258,76,3,16.12,48.36
695,ECOM000259,148,2,111.82,223.64
696,ECOM000259,15,1,39.65,39.65
697,ECOM000260,43,2,90.7,181.4
698,ECOM000260,237,4,128.02,512.08
699,ECOM000261,285,1,60.32,60.32
700,ECOM000261,193,4,49.47,197.88
701,ECOM000261,93,1,91.02,91.02
702,ECOM000262,23,1,158.64,158.64
703,ECOM000262,171,3,194.7,584.1
704,ECOM000262,122,4,121.51,486.04
705,ECOM000263,68,3,67.51,202.53
706,ECOM000263,91,4,196.12,784.48
707,ECOM000263,217,3,177.65,532.95
708,ECOM000264,446,4,88.91,355.64
709,ECOM000264,456,2,105.33,210.66
710,ECOM000264,330,1,46.09,46.09
711,ECOM000265,14,2,137.61,275.22
712,ECOM000265,182,4,194.31,777.24
713,ECOM000265,150,3,83.74,251.22
714,ECOM000266,236,1,94.82,94.82
715,ECOM000266,53,1,29.89,29.89
716,ECOM000266,382,2,30.75,61.5
717,ECOM000267,276,3,102.26,306.78
718,ECOM000267,25,4,88.03,352.12
719,ECOM000267,40,4,147.87,591.48
720,ECOM000268,425,4,168.38,673.52
721,ECOM000268,73,3,68.23,204.69
722,ECOM000268,164,2,108.8,217.6
723,ECOM000269,44,2,82.6,165.2
724,ECOM000269,256,1,49.37,49.37
725,ECOM000269,110,1,60.49,60.49
726,ECOM000270,352,2,104.23,208.46
727,ECOM000270,452,3,180.76,542.28
728,ECOM000270,240,2,17.48,34.96
729,ECOM000271,71,4,19.73,78.92
730,ECOM000271,237,2,139.64,279.28
731,ECOM000272,390,3,148.24,444.72
732,ECOM000272,364,3,26.1,78.3
733,ECOM000272,324,1,31.58,31.58
734,ECOM000273,261,1,84.56,84.56
735,ECOM000273,92,1,76.33,76.33
736,ECOM000273,428,3,21.97,65.91
737,ECOM000274,209,3,33.2,99.6
738,ECOM000274,22,4,67.36,269.44
739,ECOM000275,353,1,89.26,89.26
740,ECOM000275,472,3,40.01,120.03
741,ECOM000276,385,2,189.61,379.22
742,ECOM000276,229,4,55.31,221.24
743,ECOM000276,171,2,129.24,258.48
744,ECOM000277,307,1,51.96,51.96
745,ECOM000277,294,1,78.25,78.25
746,ECOM000277,9,2,135.94,271.88
747,ECOM000278,263,3,83.3,249.9
748,ECOM000278,435,4,106.82,427.28
749,ECOM000279,374,4,191.03,764.12
750,ECOM000279,33,3,60.51,181.53
751,ECOM000279,455,4,98.28,393.12
752,ECOM000280,93,1,103.13,103.13
753,ECOM000280,98,4,52.56,210.24
754,ECOM000280,253,3,33.8,101.4
755,ECOM000281,299,3,183.58,550.74
756,ECOM000281,65,3,179.63,538.89
757,ECOM000281,241,4,198.0,792.0
758,ECOM000282,197,2,172.63,345.26
759,ECOM000282,312,3,84.93,254.79
760,ECOM000282,362,3,194.11,582.33
761,ECOM000283,322,4,40.01,160.04
762,ECOM000283,167,1,187.63,187.63
763,ECOM000283,245,3,124.06,372.18
764,ECOM000284,184,2,66.2,132.4
765,ECOM000284,458,4,23.2,92.8
766,ECOM000285,440,4,131.13,524.52
767,ECOM000285,98,4,,
768,ECOM000285,12,4,103.92,415.68
769,ECOM000286,315,2,41.03,82.06
770,ECOM000286,73,3,109.08,327.24
771,ECOM000287,427,2,58.73,117.46
772,ECOM000287,184,3,89.35,268.05
773,ECOM000287,263,1,127.01,127.01
774,ECOM000288,130,4,127.22,508.88
775,ECOM000288,101,2,159.43,318.86
776,ECOM000289,480,3,47.74,143.22
777,ECOM000289,104,3,174.26,522.78
778,ECOM000289,369,4,139.08,556.32
779,ECOM000290,413,3,16.37,49.11
780,ECOM000290,485,2,175.85,351.7
781,ECOM000291,414,4,177.53,710.12
782,ECOM000291,411,1,18.59,18.59
783,ECOM000291,212,4,76.73,306.92
784,ECOM000292,109,2,64.78,129.56
785,ECOM000292,85,1,42.27,42.27
786,ECOM000292,438,3,44.22,132.66
787,ECOM000293,127,3,34.68,104.04
788,ECOM000293,57,2,63.31,126.62
789,ECOM000293,51,2,46.74,93.48
790,ECOM000294,492,4,89.98,359.92
791,ECOM000294,292,1,115.62,115.62
792,ECOM000294,273,2,164.47,328.94
793,ECOM000295,493,1,15.55,15.55
794,ECOM000295,343,1,101.8,101.8
795,ECOM000295,43,4,152.21,608.84
796,ECOM000296,200,1,141.35,141.35
797,ECOM000296,65,4,77.95,311.8
798,ECOM000296,359,3,108.18,324.54
799,ECOM000297,356,3,130.83,392.49
800,ECOM000297,76,2,147.38,294.76
801,ECOM000297,172,1,112.25,112.25
802,ECOM000298,424,3,17.24,51.72
803,ECOM000298,372,2,127.98,255.96
804,ECOM000298,49,1,33.83,33.83
805,ECOM000299,235,4,122.27,489.08
806,ECOM000299,169,3,72.7,218.1
807,ECOM000299,456,4,197.02,788.08
808,ECOM000300,34,3,54.7,164.1
809,ECOM000300,445,3,67.91,203.73
810,ECOM000300,99,2,166.13,332.26
811,ECOM000301,393,3,36.67,110.01
812,ECOM000301,13,4,55.81,223.24
813,ECOM000302,370,4,121.93,487.72
814,ECOM000302,171,3,85.75,257.25
815,ECOM000302,423,2,150.29,300.58
816,ECOM000303,400,1,183.88,183.88
817,ECOM000303,346,4,192.45,769.8
818,ECOM000303,220,1,103.6,103.6
819,ECOM000304,356,4,92.58,370.32
820,ECOM000304,148,1,132.11,132.11
821,ECOM000304,152,2,124.94,249.88
822,ECOM000305,193,3,42.43,127.29
823,ECOM000305,379,1,15.71,15.71
824,ECOM000305,343,2,114.89,229.78
825,ECOM000306,171,1,49.73,49.73
826,ECOM000306,235,4,167.98,671.92
827,ECOM000306,297,4,84.64,338.56
828,ECOM000307,61,1,23.03,23.03
829,ECOM000307,312,1,190.32,190.32
830,ECOM000308,342,3,126.24,378.72
831,ECOM000308,405,1,91.91,91.91
832,ECOM000308,30,2,159.08,318.16
833,ECOM000309,439,1,15.23,15.23
834,ECOM000309,226,2,139.59,279.18
835,ECOM000310,155,3,28.05,84.15
836,ECOM000310,30,2,157.58,315.16
837,ECOM000310,490,3,80.82,242.46
838,ECOM000311,165,3,195.1,585.3
839,ECOM000311,211,1,30.77,30.77
840,ECOM000312,310,2,185.94,371.88
841,ECOM000312,135,1,78.9,78.9
842,ECOM000313,269,3,92.46,277.38
843,ECOM000313,203,4,76.37,305.48
844,ECOM000314,176,2,68.17,136.34
845,ECOM000314,12,1,21.88,21.88
846,ECOM000314,316,1,179.48,179.48
847,ECOM000315,339,4,197.76,791.04
848,ECOM000315,423,4,18.78,75.12
849,ECOM000316,106,3,111.92,335.76
850,ECOM000316,353,2,142.65,285.3
851,ECOM000317,191,1,49.41,49.41
852,ECOM000317,485,3,45.9,137.7
853,ECOM000318,128,1,153.49,153.49
854,ECOM000318,179,3,110.01,330.03
855,ECOM000318,201,3,149.03,447.09
856,ECOM000319,243,2,34.89,69.78
857,ECOM000319,300,3,103.11,309.33
858,ECOM000319,20,2,99.16,198.32
859,ECOM000320,251,4,54.33,217.32
860,ECOM000320,193,4,148.56,594.24
861,ECOM000320,241,4,67.72,270.88
862,ECOM000321,344,2,135.23,270.46
863,ECOM000321,367,1,16.62,16.62
864,ECOM000321,68,2,46.6,93.2
865,ECOM000322,249,3,110.14,330.42
866,ECOM000322,80,2,53.78,107.56
867,ECOM000322,410,3,84.05,252.15
868,ECOM000323,327,2,70.11,140.22
869,ECOM000323,394,4,94.02,376.08
870,ECOM000324,281,4,139.38,557.52
871,ECOM000324,238,4,94.95,379.8
872,ECOM000324,10,1,168.71,168.71
873,ECOM000325,121,1,102.38,102.38
874,ECOM000325,144,2,178.53,357.06
875,ECOM000325,302,4,67.33,269.32
876,ECOM000326,223,4,48.08,192.32
877,ECOM000326,446,4,46.24,184.96
878,ECOM000326,102,1,149.05,149.05
879,ECOM000327,451,1,35.36,35.36
880,ECOM000327,410,2,99.33,198.66
881,ECOM000327,34,1,69.27,69.27
882,ECOM000328,391,3,135.67,407.01
883,ECOM000328,449,2,33.83,67.66
884,ECOM000328,25,2,62.91,125.82
885,ECOM000329,189,1,74.27,74.27
886,ECOM000329,142,4,121.56,486.24
887,ECOM000330,284,2,152.63,305.26
888,ECOM000330,59,4,144.11,576.44
889,ECOM000331,409,2,144.56,289.12
890,ECOM000331,378,2,103.06,206.12
891,ECOM000332,369,2,120.51,241.02
892,ECOM000332,176,1,70.04,70.04
893,ECOM000332,388,2,63.85,127.7
894,ECOM000333,219,1,72.73,72.73
895,ECOM000333,71,2,175.1,350.2
896,ECOM000334,360,1,95.45,95.45
897,ECOM000334,399,3,22.51,67.53
898,ECOM000334,427,3,49.09,147.27
899,ECOM000335,449,4,39.38,157.52
900,ECOM000335,151,4,78.59,314.36
901,ECOM000336,8,1,23.23,23.23
902,ECOM000336,78,2,162.1,324.2
903,ECOM000336,24,4,111.61,446.44
904,ECOM000337,169,1,100.2,100.20
905,ECOM000337,125,2,46.29,92.58
906,ECOM000338,236,3,36.89,110.67
907,ECOM000338,230,3,113.67,341.01
908,ECOM000339,80,2,,
909,ECOM000339,424,3,21.49,64.47
910,ECOM000339,219,4,29.75,119.0
911,ECOM000340,40,2,53.12,106.24
912,ECOM000340,446,4,148.17,592.68
913,ECOM000341,73,1,71.7,71.7
914,ECOM000341,488,4,25.44,101.76
915,ECOM000341,220,3,195.56,586.68
916,ECOM000342,460,3,155.21,465.63
917,ECOM000342,372,2,112.73,225.46
918,ECOM000342,453,4,58.35,233.4
919,ECOM000343,93,4,170.93,683.72
920,ECOM000343,21,1,132.09,132.09
921,ECOM000343,219,1,100.44,100.44
922,ECOM000344,72,4,143.24,572.96
923,ECOM000344,144,2,42.07,84.14
924,ECOM000344,158,3,146.96,440.88
925,ECOM000345,257,1,49.52,49.52
926,ECOM000345,257,2,116.89,233.78
927,ECOM000346,99,4,155.86,623.44
928,ECOM000346,440,2,87.0,174.0
929,ECOM000347,42,3,66.53,199.59
930,ECOM000347,353,2,75.06,150.12
931,ECOM000348,300,3,,
932,ECOM000348,363,3,159.93,479.79
933,ECOM000348,168,4,174.37,697.48
934,ECOM000349,404,3,138.51,415.53
935,ECOM000349,222,1,61.58,61.58
936,ECOM000350,424,2,177.65,355.3
937,ECOM000350,13,1,21.58,21.58
938,ECOM000350,58,3,143.24,429.72
939,ECOM000351,323,2,36.45,72.9
940,ECOM000351,169,1,111.53,111.53
941,ECOM000351,326,1,52.1,52.10
942,ECOM000352,485,1,128.29,128.29
943,ECOM000352,135,4,148.03,592.12
944,ECOM000352,70,4,52.88,211.52
945,ECOM000353,108,2,109.04,218.08
946,ECOM000353,58,3,143.12,429.36
947,ECOM000354,3,2,174.85,349.7
948,ECOM000354,196,4,61.97,247.88
949,ECOM000354,267,2,76.68,153.36
950,ECOM000355,131,4,90.75,363.0
951,ECOM000355,400,4,168.15,672.6
952,ECOM000356,365,4,173.69,694.76
953,ECOM000356,348,2,107.78,215.56
954,ECOM000356,240,2,23.87,47.74
955,ECOM000357,261,4,152.84,611.36
956,ECOM000357,168,3,52.02,156.06
957,ECOM000357,395,3,152.31,456.93
958,ECOM000358,240,4,181.11,724.44
959,ECOM000358,377,2,,
960,ECOM000358,383,2,175.65,351.3
961,ECOM000359,332,2,185.33,370.66
962,ECOM000359,319,2,84.52,169.04
963,ECOM000359,94,2,172.66,345.32
964,ECOM000360,417,2,35.04,70.08
965,ECOM000360,71,2,59.68,119.36
966,ECOM000360,21,2,152.83,305.66
967,ECOM000361,257,3,167.17,501.51
968,ECOM000361,162,3,89.15,267.45
969,ECOM000361,101,4,85.65,342.6
970,ECOM000362,233,2,119.37,238.74
971,ECOM000362,23,1,91.45,91.45
972,ECOM000362,139,2,35.42,70.84
973,ECOM000363,461,4,161.7,646.8
974,ECOM000363,115,4,65.2,260.8
975,ECOM000363,66,4,125.42,501.68
976,ECOM000364,5,2,69.52,139.04
977,ECOM000364,287,1,124.06,124.06
978,ECOM000365,471,1,44.56,44.56
979,ECOM000365,173,2,192.69,385.38
980,ECOM000365,2,1,36.09,36.09
981,ECOM000366,275,3,100.02,300.06
982,ECOM000366,47,4,146.3,585.2
983,ECOM000366,341,1,141.69,141.69
984,ECOM000367,319,3,56.74,170.22
985,ECOM000367,359,1,169.94,169.94
986,ECOM000368,273,3,130.13,390.39
987,ECOM000368,335,3,109.71,329.13
988,ECOM000368,265,3,120.54,361.62
989,ECOM000369,165,2,173.72,347.44
990,ECOM000369,486,2,87.27,174.54
991,ECOM000370,396,3,135.03,405.09
992,ECOM000370,307,3,174.94,524.82
993,ECOM000371,365,4,178.46,713.84
994,ECOM000371,125,1,124.8,124.8
995,ECOM000372,318,4,120.72,482.88
996,ECOM000372,368,3,85.75,257.25
997,ECOM000373,3,4,95.92,383.68
998,ECOM000373,284,3,101.37,304.11
999,ECOM000373,167,4,131.75,527.0
1000,ECOM000374,100,1,64.72,64.72
1001,ECOM000374,112,4,76.41,305.64
1002,ECOM000375,449,2,56.07,112.14
1003,ECOM000375,482,4,136.48,545.92
1004,ECOM000376,35,4,155.74,622.96
1005,ECOM000376,500,2,80.29,160.58
1006,ECOM000376,416,2,178.39,356.78
1007,ECOM000377,14,1,,
1008,ECOM000377,278,1,43.92,43.92
1009,ECOM000378,17,2,135.34,270.68
1010,ECOM000378,319,2,150.79,301.58
1011,ECOM000379,130,3,121.92,365.76
1012,ECOM000379,482,2,19.8,39.6
1013,ECOM000379,357,3,126.33,378.99
1014,ECOM000380,229,4,195.25,781.0
1015,ECOM000380,403,2,22.58,45.16
1016,ECOM000380,275,1,41.06,41.06
1017,ECOM000381,71,4,35.52,142.08
1018,ECOM000381,334,3,78.73,236.19
1019,ECOM000381,401,3,28.16,84.48
1020,ECOM000382,250,4,117.58,470.32
1021,ECOM000382,107,3,61.57,184.71
1022,ECOM000383,445,2,93.43,186.86
1023,ECOM000383,310,2,188.88,377.76
1024,ECOM000384,142,2,73.21,146.42
1025,ECOM000384,32,4,86.94,347.76
1026,ECOM000384,137,3,29.31,87.93
1027,ECOM000385,55,3,121.04,363.12
1028,ECOM000385,67,4,129.79,519.16
1029,ECOM000385,327,2,93.36,186.72
1030,ECOM000386,160,3,149.18,447.54
1031,ECOM000386,181,1,167.23,167.23
1032,ECOM000386,456,4,148.41,593.64
1033,ECOM000387,13,2,178.06,356.12
1034,ECOM000387,117,3,129.29,387.87
1035,ECOM000388,265,1,105.5,105.5
1036,ECOM000388,164,2,50.94,101.88
1037,ECOM000388,264,1,27.55,27.55
1038,ECOM000389,305,1,63.93,63.93
1039,ECOM000389,443,2,131.04,262.08
1040,ECOM000389,154,1,73.86,73.86
1041,ECOM000390,357,1,48.08,48.08
1042,ECOM000390,305,4,146.73,586.92
1043,ECOM000390,130,2,93.44,186.88
1044,ECOM000391,229,4,180.98,723.92
1045,ECOM000391,335,3,77.98,233.94
1046,ECOM000391,152,4,34.37,137.48
1047,ECOM000392,270,3,54.44,163.32
1048,ECOM000392,442,2,83.76,167.52
1049,ECOM000392,476,4,76.51,306.04
1050,ECOM000393,440,2,17.94,35.88
1051,ECOM000393,223,4,151.07,604.28
1052,ECOM000393,203,3,70.34,211.02
1053,ECOM000394,272,4,16.42,65.68
1054,ECOM000394,268,3,91.38,274.14
1055,ECOM000394,76,1,68.12,68.12
1056,ECOM000395,481,3,119.07,357.21
1057,ECOM000395,259,4,150.19,600.76
1058,ECOM000395,283,3,180.57,541.71
1059,ECOM000396,448,1,18.25,18.25
1060,ECOM000396,370,3,35.61,106.83
1061,ECOM000396,418,2,194.48,388.96
1062,ECOM000397,245,4,162.64,650.56
1063,ECOM000397,216,2,88.28,176.56
1064,ECOM000397,500,2,34.99,69.98
1065,ECOM000398,37,4,142.95,571.8
1066,ECOM000398,459,4,73.66,294.64
1067,ECOM000398,450,3,111.8,335.4
1068,ECOM000399,178,3,49.57,148.71
1069,ECOM000399,439,4,164.9,659.6
1070,ECOM000399,210,3,58.7,176.1
1071,ECOM000400,401,3,151.66,454.98
1072,ECOM000400,259,2,110.29,220.58
1073,ECOM000400,65,1,70.24,70.24
1074,ECOM000401,17,4,131.21,524.84
1075,ECOM000401,304,1,,
1076,ECOM000401,494,2,77.26,154.52
1077,ECOM000402,19,3,50.26,150.78
1078,ECOM000402,108,1,92.17,92.17
1079,ECOM000402,340,2,139.56,279.12
1080,ECOM000403,311,1,131.15,131.15
1081,ECOM000403,315,4,125.02,500.08
1082,ECOM000404,330,3,97.72,293.16
1083,ECOM000404,335,1,183.3,183.3
1084,ECOM000405,466,2,91.79,183.58
1085,ECOM000405,394,3,149.51,448.53
1086,ECOM000405,288,3,101.22,303.66
1087,ECOM000406,223,3,197.7,593.1
1088,ECOM000406,85,3,155.42,466.26
1089,ECOM000406,120,2,96.63,193.26
1090,ECOM000407,308,1,38.26,38.26
1091,ECOM000407,172,2,184.88,369.76
1092,ECOM000407,82,2,156.95,313.9
1093,ECOM000408,150,4,92.79,371.16
1094,ECOM000408,138,3,45.98,137.94
1095,ECOM000409,138,1,21.33,21.33
1096,ECOM000409,86,3,36.73,110.19
1097,ECOM000409,166,4,61.46,245.84
1098,ECOM000410,485,4,154.32,617.28
1099,ECOM000410,329,3,151.83,455.49
1100,ECOM000410,461,1,128.44,128.44
1101,ECOM000411,315,1,110.42,110.42
1102,ECOM000411,107,1,174.82,174.82
1103,ECOM000411,175,3,111.92,335.76
1104,ECOM000412,103,3,39.24,117.72
1105,ECOM000412,381,3,164.5,493.5
1106,ECOM000412,100,4,160.01,640.04
1107,ECOM000413,171,3,106.2,318.6
1108,ECOM000413,351,3,76.15,228.45
1109,ECOM000413,163,1,82.73,82.73
1110,ECOM000414,180,4,183.64,734.56
1111,ECOM000414,489,2,87.22,174.44
1112,ECOM000414,111,4,158.47,633.88
1113,ECOM000415,235,3,145.99,437.97
1114,ECOM000415,223,3,142.77,428.31
1115,ECOM000415,289,2,188.3,376.6
1116,ECOM000416,494,2,168.61,337.22
1117,ECOM000416,77,2,174.15,348.3
1118,ECOM000416,224,2,28.48,56.96
1119,ECOM000417,320,4,133.78,535.12
1120,ECOM000417,78,1,110.25,110.25
1121,ECOM000417,34,3,69.0,207.0
1122,ECOM000418,337,3,,
1123,ECOM000418,373,2,44.71,89.42
1124,ECOM000418,409,1,160.77,160.77
1125,ECOM000419,22,3,17.25,51.75
1126,ECOM000419,108,4,127.58,510.32
1127,ECOM000419,319,3,131.95,395.85
1128,ECOM000420,365,3,61.23,183.69
1129,ECOM000420,134,1,167.85,167.85
1130,ECOM000421,241,4,46.52,186.08
1131,ECOM000421,289,3,77.44,232.32
1132,ECOM000421,384,4,129.65,518.6
1133,ECOM000422,122,2,142.24,284.48
1134,ECOM000422,470,2,107.22,214.44
1135,ECOM000423,296,3,74.4,223.2
1136,ECOM000423,382,2,135.96,271.92
1137,ECOM000423,162,1,147.54,147.54
1138,ECOM000424,218,2,190.26,380.52
1139,ECOM000424,265,1,34.4,34.4
1140,ECOM000424,88,4,91.63,366.52
1141,ECOM000425,237,1,56.8,56.8
1142,ECOM000425,442,3,106.08,318.24
1143,ECOM000426,390,3,21.31,63.93
1144,ECOM000426,172,1,146.35,146.35
1145,ECOM000426,231,2,160.62,321.24
1146,ECOM000427,112,3,155.61,466.83
1147,ECOM000427,500,1,78.57,78.57
1148,ECOM000428,143,2,185.88,371.76
1149,ECOM000428,369,1,116.4,116.4
1150,ECOM000429,464,4,131.97,527.88
1151,ECOM000429,397,2,164.47,328.94
1152,ECOM000429,370,3,78.57,235.71
1153,ECOM000430,335,2,39.46,78.92
1154,ECOM000430,115,2,66.03,132.06
1155,ECOM000430,414,3,194.52,583.56
1156,ECOM000431,120,2,34.02,68.04
1157,ECOM000431,199,2,35.91,71.82
1158,ECOM000431,42,1,87.91,87.91
1159,ECOM000432,28,1,,
1160,ECOM000432,333,1,38.11,38.11
1161,ECOM000432,321,2,64.12,128.24
1162,ECOM000433,481,1,182.5,182.5
1163,ECOM000433,442,2,157.86,315.72
1164,ECOM000433,367,1,135.9,135.9
1165,ECOM000434,462,2,174.64,349.28
1166,ECOM000434,302,4,67.82,271.28
1167,ECOM000434,189,4,178.18,712.72
1168,ECOM000435,428,3,80.61,241.83
1169,ECOM000435,40,1,171.69,171.69
1170,ECOM000436,269,2,165.28,330.56
1171,ECOM000436,128,3,77.56,232.68
1172,ECOM000436,446,4,189.33,757.32
1173,ECOM000437,445,2,166.42,332.84
1174,ECOM000437,313,1,151.86,151.86
1175,ECOM000437,14,1,141.74,141.74
1176,ECOM000438,84,3,79.85,239.55
1177,ECOM000438,262,1,156.38,156.38
1178,ECOM000438,97,1,138.39,138.39
1179,ECOM000439,17,1,92.72,92.72
1180,ECOM000439,139,1,169.27,169.27
1181,ECOM000439,453,2,89.52,179.04
1182,ECOM000440,213,1,147.64,147.64
1183,ECOM000440,495,1,132.77,132.77
1184,ECOM000440,456,1,165.66,165.66
1185,ECOM000441,468,1,174.39,174.39
1186,ECOM000441,442,3,36.23,108.69
1187,ECOM000441,232,1,190.35,190.35
1188,ECOM000442,499,3,127.85,383.55
1189,ECOM000442,90,3,82.85,248.55
1190,ECOM000442,413,3,,
1191,ECOM000443,492,2,55.07,110.14
1192,ECOM000443,220,1,137.39,137.39
1193,ECOM000443,486,1,95.74,95.74
1194,ECOM000444,72,2,52.73,105.46
1195,ECOM000444,23,2,127.59,255.18
1196,ECOM000444,340,1,74.76,74.76
1197,ECOM000445,445,1,57.84,57.84
1198,ECOM000445,106,3,84.18,252.54
1199,ECOM000446,411,4,45.45,181.8
1200,ECOM000446,404,3,22.12,66.36
1201,ECOM000446,450,4,59.78,239.12
1202,ECOM000447,457,1,149.24,149.24
1203,ECOM000447,389,1,108.69,108.69
1204,ECOM000448,251,4,83.01,332.04
1205,ECOM000448,167,4,58.53,234.12
1206,ECOM000449,345,3,58.12,174.36
1207,ECOM000449,278,2,91.49,182.98
1208,ECOM000449,162,4,149.67,598.68
1209,ECOM000450,151,1,183.68,183.68
1210,ECOM000450,420,2,110.05,220.1
1211,ECOM000450,312,1,19.63,19.63
1212,ECOM000451,406,4,40.07,160.28
1213,ECOM000451,230,3,76.32,228.96
1214,ECOM000451,430,4,113.28,453.12
1215,ECOM000452,348,3,,
1216,ECOM000452,300,2,100.4,200.8
1217,ECOM000452,52,3,51.47,154.41
1218,ECOM000453,428,4,37.13,148.52
1219,ECOM000453,58,1,92.59,92.59
1220,ECOM000454,498,1,132.99,132.99
1221,ECOM000454,101,4,45.06,180.24
1222,ECOM000454,481,4,191.3,765.2
1223,ECOM000455,100,2,71.25,142.5
1224,ECOM000455,396,2,63.44,126.88
1225,ECOM000455,463,4,190.61,762.44
1226,ECOM000456,297,2,50.99,101.98
1227,ECOM000456,419,3,131.37,394.11
1228,ECOM000456,274,2,198.09,396.18
1229,ECOM000457,86,3,72.31,216.93
1230,ECOM000457,326,2,131.1,262.2
1231,ECOM000457,431,1,57.58,57.58
1232,ECOM000458,139,1,192.2,192.2
1233,ECOM000458,185,1,93.1,93.1
1234,ECOM000458,18,4,52.4,209.6
1235,ECOM000459,218,2,159.67,319.34
1236,ECOM000459,133,4,153.13,612.52
1237,ECOM000459,258,3,137.49,412.47
1238,ECOM000460,232,1,144.16,144.16
1239,ECOM000460,35,3,189.51,568.53
1240,ECOM000460,287,3,155.78,467.34
1241,ECOM000461,365,2,94.94,189.88
1242,ECOM000461,73,3,181.09,543.27
1243,ECOM000462,68,4,15.67,62.68
1244,ECOM000462,269,2,71.76,143.52
1245,ECOM000463,96,1,186.3,186.3
1246,ECOM000463,59,4,62.98,251.92
1247,ECOM000463,52,3,158.78,476.34
1248,ECOM000464,348,2,124.22,248.44
1249,ECOM000464,240,4,28.1,112.4
1250,ECOM000464,189,4,52.44,209.76
1251,ECOM000465,58,3,79.48,238.44
1252,ECOM000465,339,3,83.47,250.41
1253,ECOM000465,376,4,112.58,450.32
1254,ECOM000466,335,3,172.74,518.22
1255,ECOM000466,430,3,61.45,184.35
1256,ECOM000467,79,4,116.47,465.88
1257,ECOM000467,264,3,125.16,375.48
1258,ECOM000467,347,3,188.82,566.46
1259,ECOM000468,64,3,108.49,325.47
1260,ECOM000468,287,1,79.67,79.67
1261,ECOM000469,170,1,193.15,193.15
1262,ECOM000469,162,1,66.81,66.81
1263,ECOM000470,316,3,70.91,212.73
1264,ECOM000470,68,2,92.13,184.26
1265,ECOM000470,270,3,71.1,213.3
1266,ECOM000471,109,2,63.93,127.86
1267,ECOM000471,290,4,135.24,540.96
1268,ECOM000471,305,2,169.08,338.16
1269,ECOM000472,328,4,42.8,171.2
1270,ECOM000472,470,2,90.11,180.22
1271,ECOM000473,350,4,139.43,557.72
1272,ECOM000473,278,2,85.65,171.3
1273,ECOM000473,306,3,74.89,224.67
1274,ECOM000474,98,3,115.66,346.98
1275,ECOM000474,43,1,155.64,155.64
1276,ECOM000474,473,2,107.01,214.02
1277,ECOM000475,21,4,46.91,187.64
1278,ECOM000475,95,2,190.31,380.62
1279,ECOM000475,432,2,142.23,284.46
1280,ECOM000476,346,4,163.91,655.64
1281,ECOM000476,185,4,186.7,746.8
1282,ECOM000476,444,4,177.55,710.2
1283,ECOM000477,463,3,190.43,571.29
1284,ECOM000477,448,4,134.66,538.64
1285,ECOM000478,138,2,148.87,297.74
1286,ECOM000478,197,2,20.15,40.3
1287,ECOM000479,287,3,114.88,344.64
1288,ECOM000479,46,1,34.84,34.84
1289,ECOM000479,66,3,105.85,317.55
1290,ECOM000480,282,1,98.03,98.03
1291,ECOM000480,307,1,69.17,69.17
1292,ECOM000481,458,2,76.98,153.96
1293,ECOM000481,193,1,117.57,117.57
1294,ECOM000481,241,3,112.23,336.69
1295,ECOM000482,491,4,159.58,638.32
1296,ECOM000482,422,3,55.62,166.86
1297,ECOM000482,80,3,65.69,197.07
1298,ECOM000483,300,3,105.11,315.33
1299,ECOM000483,418,4,84.14,336.56
1300,ECOM000484,25,1,94.05,94.05
1301,ECOM000484,138,4,108.17,432.68
1302,ECOM000485,335,1,81.86,81.86
1303,ECOM000485,199,1,113.23,113.23
1304,ECOM000485,390,2,55.97,111.94
1305,ECOM000486,465,4,194.07,776.28
1306,ECOM000486,90,4,73.78,295.12
1307,ECOM000486,139,1,97.0,97.0
1308,ECOM000487,192,1,71.61,71.61
1309,ECOM000487,66,2,40.36,80.72
1310,ECOM000487,19,1,59.81,59.81
1311,ECOM000488,463,1,54.72,54.72
1312,ECOM000488,38,1,24.31,24.31
1313,ECOM000488,349,2,170.19,340.38
1314,ECOM000489,499,2,156.99,313.98
1315,ECOM000489,483,2,146.5,293.0
1316,ECOM000490,198,4,126.08,504.32
1317,ECOM000490,151,3,47.47,142.41
1318,ECOM000491,35,3,111.32,333.96
1319,ECOM000491,140,4,77.27,309.08
